	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
200734092008	ダ	右	1000	曇	重	18:10	C4　ー2組		2007-9-20	10	旭川	3	100万円以下	(規定)	6	380	2	6.0	150	3.0	5.0	100	1.0	5-6	310	2	6=>5	1070	3	4-5-6	330	1	6=>5=>4	2010	4			(3,6),(4,5,7),(1,8),2,9-10	(3,6),(4,5),7,1,8,2,9-10			4.0	120	2.0	5-6	290.0	1.0
200734092009	ダ	右	1600	曇	重	18:45	アルキオネ特別 		2007-9-20	10	旭川	3	100万円以下	(規定)	9	400	2	9.0	120	2.0	4.0	100	1.0	4-9	430	1	9=>4	1390	5	4-9-11	1050	3	9=>4=>11	5400	15	6,9,10,(3,12),(4,5),7,2,1,11	6,9,10,(3,4,12),5,7,11,(1,2)	6,9,(4,10,12,5),11,3,7,(1,2)	(6,9),4,(10,12,5),11,3,7,(1,2)			11.0	150	3.0	4-7	480.0	2.0
200734092010	ダ	右	1600	曇	重	19:20	浦河町職労結成60周 		2007-9-20	10	旭川	3	200万円以下	(規定)	6	170	1	6.0	110	1.0	2.0	140	2.0	2-6	690	2	6=>2	990	2	2-6-10	1950	5	6=>2=>10	7880	16	4,8,10,6,(2,7,11),5,(3,9),1	4,8,10,6,2,(5,7,11),9,3,1	(8,10),(4,6),11,(2,5,7,9,3)-1	(8,10),6,(2,3),(4,5,11),7,9-1			10.0	180	4.0	2-6	430.0	1.0
200734092011	ダ	右	1600	曇	重	20:00	スズカマンボ賞 		2007-9-20	10	旭川	3	(規定)		7	340	2	7.0	140	1.0	5.0	140	2.0	5-7	420	1	7=>5	1060	2	4-5-7	3510	12	7=>5=>4	14610	53	4,5,(6,7),(2,3)=1	(4,5),(6,7),(2,3)=1	(4,5,7),6,3,2=1	(4,5,7),3,6-2-1								
200734092012	ダ	右	1600	曇	重	20:35	ガーネットスター特別 		2007-9-20	10	旭川	3	100万円以下	(規定)	4	310	1	4.0	130	1.0	8.0	170	4.0	4-8	610	1	4=>8	1230	3	4-6-8	1720	6	4=>8=>6	5630	11	1,8,(7,10),4,9,(5,2,11),3,6	(1,8),(7,10),(2,4),9,11,5,3-6	1,8,(10,4),7,11,2,9,3,(5,6)	(1,8),4,10,7,(3,2,11,6),(5,9)			6.0	140	2.0	4-7	860.0	4.0
200734092501	ダ	右	1000	雨	不良	15:00	2歳　牝馬		2007-9-25	10	旭川	4	牝(規定)		5	340	2	5.0	140	2.0	1.0	220	5.0	1-5	1210	8	5=>1	1530	8	1-3-5	680	2	5=>1=>3	4340	12			5,7,(6,8),3,4,(1,2)	5,7,(3,6),8,1,(2,4)			3.0	150	3.0			
200734092502	ダ	右	1000	晴	不良	15:30	D2　ー1組		2007-9-25	10	旭川	4	60万円以下	(規定)	4	3680	7	4.0	210	4.0	3.0	200	3.0	3-4	5860	16	4=>3	21480	53	3-4-5	3000	9	4=>3=>5	29880	82			5,4,3,(7,9),(10,12),(6,8),2,1	5,4,3,7,9,(10,12),(2,6),8,1			5.0	100	1.0	3-4	4100.0	10.0
200734092503	ダ	右	1500	晴	不良	16:00	D2　ー1組		2007-9-25	10	旭川	4	60万円以下	(規定)	3	590	3	3.0	190	4.0	2.0	120	2.0	2-3	1580	7	3=>2	4140	16	2-3-7	1060	4	3=>2=>7	12250	39	2,3,7,9,(5,8,11),1,4,6,10	2,3,7,9,(1,5,8,11),4,6,10	2,3,(7,9),11,(1,5),8,4,6,10	(2,3),7,9,(1,5,11),8,(6,10),4			7.0	140	3.0	2-3	2460.0	9.0
200734092504	ダ	右	1000	雨	不良	16:30	アタックチャレンジ競		2007-9-25	10	旭川	4	(規定)		8	4220	9	8.0	390	7.0	1.0	150	2.0	1-8	5750	21	8=>1	12990	45	1-8-9	5480	22	8=>1=>9	59800	181			8,(1,2),9,(3,10),6,5,7,4	8,(1,2,9),(6,3),10,5,7,4			9.0	110	1.0	1-7	920.0	6.0
200734092505	ダ	右	1500	雨	不良	17:05	アタックチャレンジ競		2007-9-25	10	旭川	4	(規定)		8	1200	4	8.0	250	4.0	10.0	400	6.0	8-10	4500	17	8=>10	8520	35	6-8-10	9070	35	8=>10=>6	86170	261	2,6,11,(1,8),(7,9),3,4,10,5	2,6,(1,11),8,(7,4,9),(3,10),5	2,6,(11,4),8,(1,10),9,(3,7),5	2,(6,4),8,11,(1,10),(3,9,5),7			6.0	180	2.0	7-8	2690.0	10.0
200734092506	ダ	右	1500	曇	不良	17:40	2歳　4		2007-9-25	10	旭川	4	100万円以下	(規定)	7	1530	5	7.0	220	5.0	3.0	140	2.0	3-7	820	3	7=>3	1990	5	2-3-7	3780	17	7=>3=>2	17150	61	(4,3),5,(2,7),8,6,9-1	(3,4),(2,8,5),7,6,9-1	3,5,(4,7),(2,9),8,6-1	3,5,(2,7),9,(8,6),4-1			2.0	330	7.0	3-7	260.0	1.0
200734092507	ダ	右	1000	曇	不良	18:15	D1　ー3組		2007-9-25	10	旭川	4	80万円以下	(規定)	4	2070	9	4.0	610	10.0	10.0	100	1.0	4-10	3910	15	4=>10	17960	56	4-10-12	22490	73	4=>10=>12	250100	545			(4,6),10,11,5,12,(3,9),7,1,8,2	(4,6),10,(5,12,11),3,9,(1,8,7),2			12.0	430	7.0	4-7	5020.0	14.0
200734092508	ダ	右	1500	曇	不良	18:50	D1　ー3組		2007-9-25	10	旭川	4	80万円以下	(規定)	4	110	1	4.0	100	1.0	10.0	100	2.0	4-10	170	1	4=>10	260	1	4-9-10	620	3	4=>10=>9	1580	4	2,4,(5,10),7,(1,3),(8,9),6	24510731986	(2,4),(5,10),(7,3),9,1,(8,6)	4,(2,10),(5,3),9,(7,6),(1,8)			9.0	180	5.0	4-8	160.0	1.0
200734092509	ダ	右	1600	曇	不良	19:25	しんとく新そば祭り特 		2007-9-25	10	旭川	4	300万円以下	(規定)	7	160	1	7.0	110	1.0	8.0	130	2.0	7-8	420	1	7=>8	680	1	6-7-8	1630	7	7=>8=>6	3820	7	7,8,2,(3,5),6,9,4-1	7,(2,8),5,3,6,9,4-1	7,8,5,3,2,(6,9)-4-1	7,8,3,5,(6,9),(2,4)-1			6.0	320	7.0	7-8	420.0	1.0
200734092510	ダ	右	1000	曇	不良	20:05	ファンタスティックラ 		2007-9-25	10	旭川	4	(規定)		1	350	2	1.0	160	2.0	5.0	460	7.0	1-5	3940	14	1=>5	6260	17	1-4-5	4230	14	1=>5=>4	24660	72			1,(4,5),3,(2,6),9,8,7	(1,4,5),3,6,(2,9,8),7			4.0	180	3.0	1-5	5840.0	16.0
200734092601	ダ	右	1000	晴	重	14:30	2歳　未勝利		2007-9-26	10	旭川	5	(規定)		4	270	1	4.0	110	1.0	3.0	180	4.0	3-4	710	3	4=>3	1330	5	3-4-5	610	1	4=>3=>5	3280	11			3,(7,9),4,10,5,2,8,6=1	3,4,5,7,9,2,10,6,8=1			5.0	120	2.0	3-4	740.0	3.0
200734092602	ダ	右	1000	晴	重	15:00	2歳　未勝利		2007-9-26	10	旭川	5	(規定)		2	2090	7	2.0	530	8.0	9.0	150	2.0	2-9	4120	12	2=>9	8450	29	2-9-10	15790	36	2=>9=>10	95230	216			(2,9),1,10,3,(5,8),7,4,6	(2,9),1,10,5,3,8,(7,4),6			10.0	490	7.0	2-8	2330.0	10.0
200734092603	ダ	右	1000	晴	重	15:30	アタックチャレンジ競		2007-9-26	10	旭川	5	(規定)		8	580	3	8.0	140	2.0	6.0	210	5.0	6-8	540	2	8=>6	3380	12	3-6-8	880	1	8=>6=>3	7550	20			(3,8),(1,5),(2,6),7,4,9	(3,8),5,(1,6,7),4,2,9			3.0	110	1.0	6-8	940.0	5.0
200734092604	ダ	右	1500	晴	重	16:00	2歳　未勝利		2007-9-26	10	旭川	5	(規定)		9	460	3	9.0	120	2.0	8.0	140	3.0	8-9	450	1	9=>8	1290	4	1-8-9	650	2	9=>8=>1	3390	6	9,10,(7,8),(1,5,6),3,(2,4)	9,10,(7,8),(1,5,6),3,(2,4)	91087146532	9,8,(7,10),1,(3,4),(5,6),2			1.0	110	1.0	7-8	250.0	1.0
200734092605	ダ	右	1000	晴	重	16:30	アタックチャレンジ競		2007-9-26	10	旭川	5	(規定)		2	340	2	2.0	210	3.0	6.0	280	4.0	2-6	550	2	2=>6	1010	4	2-6-9	6120	20	2=>6=>9	18780	48			(4,6),5,8,2,(1,9)-7,3	(6,5),8,(4,2,9),1,7,3			9.0	410	5.0	2-6	920.0	6.0
200734092606	ダ	右	1000	晴	重	17:05	アタックチャレンジ競		2007-9-26	10	旭川	5	牝(規定)		11	2750	7	11.0	390	5.0	2.0	180	4.0	2-11	2640	8	11=>2	7690	25	2-4-11	4110	12	11=>2=>4	60010	151			2,9,(4,11),(3,12),1,(5,6),(8,10),7	2,11,9,(3,4,12),1,6,5,(8,10),7			4.0	140	2.0	2-8	570.0	2.0
200734092607	ダ	右	1500	晴	重	17:40	アタックチャレンジ競		2007-9-26	10	旭川	5	(規定)		10	120	1	10.0	100	1.0	4.0	120	2.0	4-10	230	1	10=>4	310	1	4-10-11	410	1	10=>4=>11	710	1	4,10,7,11,3,9,(6,8),1,5	4,10,7,11,(3,9),8,6,1,5	(4,10),7,11,3,9,(6,8),5,1	(4,10),7,(3,11),5,(9,8),(1,6)			11.0	150	3.0	4-8	270.0	1.0
200734092608	ダ	右	1000	晴	重	18:15	D3　ー2組		2007-9-26	10	旭川	5	40万円以下	(規定)	12	900	5	12.0	180	4.0	4.0	240	5.0	4-12	2320	6	12=>4	7180	25	1-4-12	1320	6	12=>4=>1	16990	48			12,10,4,7,(5,6),1,(2,9),3,11	12,4,10,1,7,(2,5),(6,3),9,11			1.0	100	1.0	4-8	2580.0	11.0
200734092609	ダ	右	1500	晴	重	18:50	D2　ー2組		2007-9-26	10	旭川	5	60万円以下	(規定)	10	410	2	10.0	180	2.0	6.0	270	5.0	6-10	960	3	10=>6	1710	5	6-10-11	11880	33	10=>6=>11	20750	52	10,(3,9),8,1,(5,7),12,4,6,11,2	(10,9),3,8,1,(5,7),12,4,6-11,2	10,9,8,(1,5),12,(3,7),6,4,11-2	10,(9,8),(1,5),12,6,(7,11),4,3,2			11.0	1,170	9.0	5-7	270.0	1.0
200734092610	ダ	右	1000	晴	重	19:25	2歳　4		2007-9-26	10	旭川	5	100万円以下	(規定)	11	1390	6	11.0	450	6.0	5.0	320	4.0	5-11	8440	30	11=>5	15610	55	5-10-11	11550	44	11=>5=>10	87840	319			5,(1,9),11,7,10,6,(2,4),8,3	5,(1,9,11),(6,7,10),4,(2,8),3			10.0	300	3.0	5-8	1460.0	5.0
200734092611	ダ	右	1600	晴	重	20:05	サンライズカップ〔H	G	2007-9-26	10	旭川	5	(馬齢)		2	2960	8	2.0	600	7.0	5.0	210	3.0	2-5	4500	14	2=>5	18880	42	2-5-11	12160	40	2=>5=>11	84090	212	10,1,2,5,3,(4,6,7,11),8,9	(10,1),(2,5),3,4,6,7,(8,11),9	10,(2,5),(3,6),(1,4,9),7,11,8	(2,5),10,(3,4,7),9,11,6,(1,8)			11.0	290	4.0	2-5	6690.0	21.0
200734092701	ダ	右	1000	雨	重	14:30	2歳　未勝利		2007-9-27	10	旭川	6	(規定)		11	1360	6	11.0	810	9.0	5.0	780	8.0	5-11	41340	46	11=>5	37720	65	5-10-11	189820	147	11=>5=>10	1824560	905			8,(9,11),(1,10),(6,7,5),3,12,4,2	11,8,9,1,10,5,(3,6,7),12,2,4			10.0	500	6.0	5-8	3570.0	13.0
200734092702	ダ	右	1500	雨	重	15:00	2歳　未勝利		2007-9-27	10	旭川	6	(規定)		6	540	4	6.0	270	7.0	8.0	230	5.0	6-8	1900	10	6=>8	5180	26	6-7-8	1620	5	6=>8=>7	13880	65	6,(5,8),(7,9),4,3-1	6,5,8,(7,9),4,3,1	6,(5,8),9,7,4,3,1	8,6,5,7,(3,9),4,1			7.0	140	2.0	6-8	1090.0	6.0
200734092703	ダ	右	1500	曇	重	15:30	アタックチャレンジ競		2007-9-27	10	旭川	6	牝(規定)		8	140	1	8.0	100	1.0	2.0	120	2.0	2-8	520	3	8=>2	720	1	2-4-8	740	1	8=>2=>4	1860	3	4,8,(1,5),6,(2,7),3	4,8,(1,5),6,2,7,3	4,8,(1,5),2,6,3,7	8,4,(1,2,3),5,6,7			4.0	130	3.0			
200734092704	ダ	右	1000	曇	重	16:00	アタックチャレンジ競		2007-9-27	10	旭川	6	(規定)		2	1080	4	2.0	320	4.0	5.0	280	3.0	2-5	2290	7	2=>5	6670	15	2-5-6	4110	13	2=>5=>6	27090	59			(1,2),(4,5,8),6,7	(1,2),5,(6,4,8),7								
200734092705	ダ	右	1000	曇	重	16:30	アタックチャレンジ競		2007-9-27	10	旭川	6	(規定)		1	160	1	1.0	100	1.0	9.0	240	6.0	1-9	2180	9	1=>9	2080	9	1-6-9	1690	7	1=>9=>6	8160	28			(6,8,1),4,9,2,5=3	(6,1),8,(4,9),(2,5)=3			6.0	120	2.0	1-8	400.0	2.0
200734092706	ダ	右	1000	曇	重	17:05	フレッシュチャレンジ		2007-9-27	10	旭川	6	(規定)		5	130	1	5.0	100	1.0	4.0	230	5.0	4-5	600	2	5=>4	710	2	4-5-6	1550	7	5=>4=>6	4070	10			5,(6,7),4,3,1-9,2,8	5,(6,7),4,3,1-9,8,2			6.0	200	4.0	4-5	560.0	2.0
200734092707	ダ	右	1500	曇	重	17:40	アタックチャレンジ競		2007-9-27	10	旭川	6	(規定)		6	200	1	6.0	120	1.0	7.0	480	7.0	6-7	1460	6	6=>7	1710	5	6-7-10	3070	9	6=>7=>10	13760	35	5,6,(7,9),(1,8,11),10,12,3,(2,4)	5,(6,7,9),(1,8,11),10-(12,4),3,2	6,(5,7),(10,9,11),(1,8),12,4,3,2	6,7,(5,10,9,11),8,1,12,3,4,2			10.0	210	4.0	5-6	500.0	3.0
200734092708	ダ	右	1000	雨	重	18:15	D3　ー1組		2007-9-27	10	旭川	6	40万円以下	(規定)	12	580	4	12.0	140	3.0	2.0	120	1.0	2-12	890	5	12=>2	2170	11	2-11-12	1060	2	12=>2=>11	7370	24			(2,11),6,(3,9,12),(1,8),(4,10),7-5	(2,11),(3,6,12),(1,9),8,4,10,7=5			11.0	130	2.0	2-8	360.0	1.0
200734092709	ダ	右	1500	雨	重	18:50	浦河町長杯うらかわ優 		2007-9-27	10	旭川	6	(規定)		1	420	2	1.0	150	2.0	7.0	140	1.0	1-7	850	2	1=>7	1810	3	1-7-12	1710	6	1=>7=>12	9550	26	7,1,9,2,(3,12),4,6,5,11,8	7,1,(2,9),12,3,4,6-5,11-8	7,(1,9),12,2,3,4,(5,6,11),8	(7,1),9,12,2,3,(4,5,6),11,8			12.0	150	3.0	1-6	650.0	2.0
200734092710	ダ	右	1600	雨	重	19:25	ツルマルボーイ賞 		2007-9-27	10	旭川	6	(別定)		7	490	3	7.0	130	3.0	6.0	120	2.0	6-7	1970	9	7=>6	4230	17	6-7-9	890	2	7=>6=>9	8830	34	(2,7),6,9,(1,3),(4,5)	(2,7),6,9,(1,3),5,4	(2,7),6,9,(1,3),5,4	(7,6),9,(2,1,3),(5,4)			9.0	110	1.0			
200734092711	ダ	右	1600	雨	重	20:05	ノースクイーンカップ	G	2007-9-27	10	旭川	6	牝(別定)		13	290	2	13.0	140	2.0	14.0	210	3.0	13-14	1080	4	13=>14	1720	6	8-13-14	4200	13	13=>14=>8	11440	29	11,13,10,(3,7,12),14,4,(1,5),8,6,9	(11,13),10,(3,7,12),14-(1,4,5),(9,8),6	11,13,10,(7,12),14,3,(5,8),(1,4),6,9	(11,13,14),12,(7,10,5,8),3,(1,6),4,9			8.0	280	5.0	8-8	1330.0	6.0
200734100201	ダ	右	1000	晴	重	15:00	2歳　牝馬		2007-10-2	11	旭川	1	牝(規定)		2	240	2	2.0	140	2.0	1.0	120	1.0	1-2	190	1	2=>1	460	2	1-2-5	1170	3	2=>1=>5	2720	8			1,2,7,5,4,3-6	1,2,5,(3,7),4-6								
200734100202	ダ	右	1000	晴	重	15:30	D級		2007-10-2	11	旭川	1	(別定)		1	400	2	1.0	110	1.0	7.0	130	2.0	1-7	310	1	1=>7	660	2	1-6-7	850	2	1=>7=>6	2670	5			(1,7),(2,8,11),(6,4),(3,9),5,10	(1,7),2,11,(6,8),4,(3,9),5,10			6.0	180	4.0	1-6	320.0	1.0
200734100203	ダ	右	1000	晴	重	16:00	D3　ー2組		2007-10-2	11	旭川	1	40万円以下	(規定)	1	860	3	1.0	110	1.0	4.0	130	3.0	1-4	1200	4	1=>4	2930	12	1-4-7	690	2	1=>4=>7	6310	18			(4,7),(1,8),2,9,(3,6),10,5	(4,7),(1,2,8),(3,9,6),(5,10)			7.0	120	2.0	1-4	1190.0	5.0
200734100204	ダ	右	1500	晴	重	16:30	D3　ー2組		2007-10-2	11	旭川	1	40万円以下	(規定)	1	1280	4	1.0	130	3.0	4.0	100	2.0	1-4	1250	3	1=>4	2400	7	1-4-5	460	2	1=>4=>5	6120	19	4,5,6,(1,3,8),(2,7)	4,(1,5),(6,8),3,2,7	4,5,1,(3,8),2,(6,7)	(4,5),(1,3),2,(6,8),7			5.0	100	1.0			
200734100205	ダ	右	1000	晴	重	17:00	アタックチャレンジ競		2007-10-2	11	旭川	1	(規定)		2	300	2	2.0	130	3.0	4.0	110	1.0	2-4	360	1	2=>4	860	2	1-2-4	1840	5	2=>4=>1	6290	24			4,2,8-(1,3),(5,6)-7	(4,2),8,1,3,6,5-7			1.0	140	4.0			
200734100206	ダ	右	1000	晴	重	17:35	D3　ー1組		2007-10-2	11	旭川	1	40万円以下	(規定)	2	230	1	2.0	130	1.0	8.0	210	3.0	2-8	1120	4	2=>8	2220	8	2-7-8	1540	3	2=>8=>7	10610	27			(2,7),8,(3,4,10),(1,11),6,5,9	(2,7),8,(3,4,10),(1,11),(9,6,5)			7.0	220	4.0	2-7	1030.0	6.0
200734100207	ダ	右	1500	晴	重	18:10	D3　ー1組		2007-10-2	11	旭川	1	40万円以下	(規定)	2	320	2	2.0	110	1.0	1.0	630	7.0	1-2	12060	18	2=>1	22220	33	1-2-3	4010	16	2=>1=>3	38600	111	1,2,4,(3,7),8,5,10,6-9	1,2,4,(3,7,8),5,10,6-9	2,1,8,3,(4,7),5,6,10,9	2,(1,8),3,5,7,(4,6),9,10			3.0	140	2.0	1-2	13970.0	16.0
200734100208	ダ	右	1500	晴	重	18:45	D1　ー1組		2007-10-2	11	旭川	1	80万円以下	(規定)	5	100	1	5.0	150	2.0	7.0	510	7.0	5-7	1150	5	5=>7	1150	5	1-5-7	3500	14	5=>7=>1	9700	32	5,7,8,6,9,1,3,(2,4)	5,(7,8),6,9,(1,3)-2,4	5,(7,8),6,1,(9,3)-4,2	5,(7,8),6,1,9,(4,2),3			1.0	380	6.0	5-7	1340.0	4.0
200734100209	ダ	右	1600	晴	重	19:20	アルファ特別 		2007-10-2	11	旭川	1	100万円以下	(規定)	4	610	2	4.0	170	2.0	7.0	600	8.0	4-7	3650	13	4=>7	6810	20	4-7-10	18720	59	4=>7=>10	128720	340	4,(10,3),(1,7),(2,11,14),12,6,5,13,8,9	4,(10,3),(1,7),14,11,(2,12),6,5,(13,8),9	4,10,3,7,(1,12),(2,11),14,6,5,(13,8)-9	4,10,7,3,(2,11),(1,12),6,(14,5),13,8,9			10.0	420	6.0	3-5	670.0	3.0
200734100210	ダ	右	1600	晴	重	20:00	ザッツザプレンティ賞 		2007-10-2	11	旭川	1	130万円以下	(規定)	4	2270	6	4.0	250	5.0	2.0	240	4.0	2-4	11210	31	4=>2	36700	67	2-4-7	8900	25	4=>2=>7	102020	282	4,2,6,7,(1,5),8,(3,9),10,12,13,11	4,(2,6),(1,7),5,(9,8),3,(12,10),13,11	4,2,(1,6),(5,7),8,(12,9,10),3,13,11	4,2,(1,7),(5,8),6,12,9,(11,10),3,13			7.0	130	1.0	2-4	6270.0	19.0
200734100301	ダ	右	1500	晴	重	15:00	2歳　未勝利		2007-10-3	11	旭川	2	(規定)		4	2920	6	4.0	240	4.0	6.0	100	1.0	4-6	1120	4	4=>6	4440	15	1-4-6	7190	24	4=>6=>1	43500	114	3,(9,6,7),2,4,8,1,5	3,(9,6,7),(2,4),8,(1,5)	(3,6),(4,7),(9,2),(1,8),5	(3,6),(4,7),(9,2,1),(8,5)			1.0	400	8.0	4-6	1220.0	6.0
200734100302	ダ	右	1000	晴	重	15:30	2歳　未勝利		2007-10-3	11	旭川	2	(規定)		7	210	2	7.0	100	1.0	4.0	130	2.0	4-7	250	1	7=>4	360	1	4-5-7	410	1	7=>4=>5	1190	1			4,7,(3,5),10,6,9,(1,8),2	(4,7)-5,10,3,6,1,(2,8),9			5.0	140	3.0	4-7	140.0	1.0
200734100303	ダ	右	1500	晴	重	16:00	D2　ー3組		2007-10-3	11	旭川	2	60万円以下	(規定)	3	400	3	3.0	120	1.0	1.0	180	3.0	1-3	520	1	3=>1	1200	2	1-3-5	1440	3	3=>1=>5	6090	11	35121109211768	3,(5,12),(1,10),9,2,11,7,6-8	3,5,12,1,10,2-11,(9,7),6-8	3,5,12,1,10,2,11-(6,9),7,8			5.0	190	4.0	1-3	590.0	1.0
200734100304	ダ	右	1000	晴	重	16:30	D2　ー2組		2007-10-3	11	旭川	2	60万円以下	(規定)	2	100	1	2.0	100	1.0	9.0	380	6.0	2-9	690	3	2=>9	530	3	2-9-10	1800	6	2=>9=>10	3240	10			92457610183	2,(9,4),(5,7),10,1,8,6,3			10.0	320	5.0	2-8	300.0	1.0
200734100305	ダ	右	1500	晴	重	17:00	アタックチャレンジ競		2007-10-3	11	旭川	2	牝(規定)		6	650	4	6.0	140	4.0	8.0	120	1.0	6-8	650	3	6=>8	1380	7	5-6-8	380	1	6=>8=>5	2730	9	1,6,(3,8),5,7,4-2	1,(6,8),3,5,(7,4)-2	1,6,8,3,(5,4),7-2	1,6,(3,5,8),4-7-2			5.0	120	2.0			
200734100306	ダ	右	1000	晴	重	17:30	アタックチャレンジ競		2007-10-3	11	旭川	2	(規定)		8	150	1	8.0	100	1.0	3.0	140	3.0	3-8	520	2	8=>3	1000	2	2-3-8	1790	7	8=>3=>2	6160	21			(3,4),8,(2,5),7-1,6,9	(3,4,8),(2,5),7-1,6,9			2.0	200	4.0	3-8	530.0	2.0
200734100307	ダ	右	1500	晴	重	18:00	D1　ー2組		2007-10-3	11	旭川	2	80万円以下	(規定)	6	2130	7	6.0	430	7.0	1.0	180	3.0	1-6	1790	7	6=>1	6320	28	1-6-8	5610	23	6=>1=>8	39860	162	6,4,9,1,3,7-2,8,5	6,4,9,1,3,7-(2,8),5	6,4,1,9,3-7,(2,8),5	614937825			8.0	260	5.0	1-6	2510.0	11.0
200734100308	ダ	右	1000	晴	重	18:35	D1　ー1組		2007-10-3	11	旭川	2	80万円以下	(規定)	11	420	3	11.0	180	2.0	4.0	200	4.0	4-11	3600	14	11=>4	5080	15	4-9-11	2660	9	11=>4=>9	25060	66			(7,9),11,10,(3,4),2,12,5,(6,8)-1	(7,9,11),10,(3,4),2,12,(6,8),5,1			9.0	140	1.0	4-8	3660.0	14.0
200734100309	ダ	右	1000	晴	重	19:10	JA帯広かわにし特別 		2007-10-3	11	旭川	2	160万円以下	(規定)	1	1060	4	1.0	140	3.0	6.0	100	1.0	1-6	890	3	1=>6	2460	9	1-6-8	720	2	1=>6=>8	6890	16			8,(6,7),1,2,(5,3)-4	8,6,(1,7),2,3,5-4			8.0	130	2.0			
200734100310	ダ	右	1600	晴	重	19:50	タヤスツヨシ賞 		2007-10-3	11	旭川	2	160万円以下	(規定)	12	3990	9	12.0	520	7.0	1.0	230	3.0	1-12	7780	21	12=>1	24600	50	1-4-12	54400	97	12=>1=>4	506470	719	9,12,5,(1,7),4,2,6,14,3,(8,11),13,10	9,12,(5,7),1,4,(6,2),(3,14),(8,11),(10,13)	9,12,(1,4,5,7),2,6,3,14,10,8,13,11	(9,12),7,(1,4),(6,5),2,(10,3,14),(8,13),11			4.0	780	9.0	1-7	3240.0	13.0
200734100401	ダ	右	1000	晴	稍重	14:30	2歳　未勝利		2007-10-4	11	旭川	3	(規定)		9	520	3	9.0	290	7.0	4.0	220	4.0	4-9	3800	14	9=>4	5180	19	4-8-9	6160	18	9=>4=>8	43330	136			(4,9),10,11,8,12,2,7,5-3,6,1	(4,9),10,8,11,2,12,7,5,6,3-1			8.0	170	2.0	4-7	1280.0	6.0
200734100402	ダ	右	1000	晴	稍重	15:00	D2　ー3組		2007-10-4	11	旭川	3	60万円以下	(規定)	9	200	1	9.0	120	1.0	5.0	320	6.0	5-9	1250	4	9=>5	1170	4	5-9-12	56940	75	9=>5=>12	166170	288			(3,5),9,1,12,11,2,(7,8,10),4,6	(5,9),3,1,12,2,10,11,7,(4,8),6			12.0	1,530	11.0	5-7	710.0	2.0
200734100403	ダ	右	1000	晴	稍重	15:30	D1　ー2組		2007-10-4	11	旭川	3	80万円以下	(規定)	7	3690	9	7.0	1,450	11.0	11.0	140	1.0	7-11	10560	23	7=>11	62250	70	7-10-11	23070	52	7=>11=>10	371620	449			(7,11),(9,10),6,(3,4),5,2,(1,8)	(7,11),(9,10),4,3,6,2,(1,5),8			10.0	230	4.0	6-8	4280.0	11.0
200734100404	ダ	右	1500	晴	稍重	16:05	アタックチャレンジ競		2007-10-4	11	旭川	3	(規定)		2	500	3	2.0	150	2.0	8.0	110	1.0	2-8	480	1	2=>8	1130	4	2-5-8	710	3	2=>8=>5	3250	7	2184365	2,1,(4,8),3,6,5	(2,1),8,4,6,3,5	(2,1),8,(4,6),5,3								
200734100405	ダ	右	1000	晴	稍重	16:35	アタックチャレンジ競		2007-10-4	11	旭川	3	牝(規定)		3	470	3	3.0	150	4.0	10.0	130	2.0	3-10	780	3	3=>10	1490	5	3-7-10	550	1	3=>10=>7	3860	9			3,9,10,(4,7),(5,8),6,2,1	3,10,(9,7),4,8,5,1,2,6			7.0	110	1.0	3-8	610.0	2.0
200734100406	ダ	右	1500	晴	稍重	17:05	アタックチャレンジ競		2007-10-4	11	旭川	3	(規定)		9	420	2	9.0	200	3.0	7.0	2,250	9.0	7-9	6970	21	9=>7	12330	39	5-7-9	34790	64	9=>7=>5	222080	365	5,8,(2,9),3,6,1,4,7	5,(2,8),9,3,6-1,4,7	(5,8),9,(2,3),6-7,(1,4)	(5,9),8,(2,3),7,6,4,1			5.0	500	6.0	7-8	3770.0	10.0
200734100407	ダ	右	1000	晴	稍重	17:35	フレッシュチャレンジ		2007-10-4	11	旭川	3	(規定)		3	510	3	3.0	130	2.0	4.0	160	4.0	3-4	480	2	3=>4	1210	4	3-4-7	890	3	3=>4=>7	5680	13			3,7,4,1,9,(5,8),2,6	3,(7,4),1-(9,8),5,(2,6)			7.0	140	3.0	3-4	470.0	2.0
200734100408	ダ	右	1000	晴	稍重	18:05	C4　ー2組		2007-10-4	11	旭川	3	100万円以下	(規定)	6	120	1	6.0	110	1.0	5.0	140	2.0	5-6	470	2	6=>5	670	2	5-6-8	1340	3	6=>5=>8	3010	6			2,7,8,(6,9),1,(5,11),10,12,4,3	(2,7),8,6,9,1,5,11,10,12,4,3			8.0	170	4.0	5-5	450.0	2.0
