	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201047121304	ダ	右	1400	雨	良	12:25	沢田部長杯		2010-12-13	15	笠松	1			6	510	3	6	220	5	9	120	1	3.0	190	3.0	6-9	900	4	6=>9	1390	5.0	3-6-9	1490	5.0	6=>9=>3	7610	29.0		297185634.0	297185634.0	297586134.0			6-8	830.0	3.0	6=>8	1780.0	9.0
201047121305	ダ	右	800	雨	稍重	13:25	輝け!アークスカップ		2010-12-13	15	笠松	1	牝		2	130	1	2	110	2	7	110	3	8.0	100	1.0	2-7	490	2	2=>7	680	2.0	2-7-8	280	1.0	2=>7=>8	820	2.0				27681534.0								
201047121306	ダ	右	1400	雨	稍重	14:00	楽天競馬杯		2010-12-13	15	笠松	1			6	1120	5	6	260	4	8	150	2	3.0	250	3.0	6-8	990	3	6=>8	2170	8.0	3-6-8	1110	5.0	6=>8=>3	10500	35.0		346789125.0	346978125.0	349687125.0			6-8	470.0	2.0	6=>8	1480.0	6.0
201047121307	ダ	右	1400	雨	稍重	14:35	JRA認定未勝利馬リ		2010-12-13	15	笠松	1			5	430	2	5	160	2	8	170	4	1.0	170	3.0	5-8	1960	6	5=>8	2460	7.0	1-5-8	10050	19.0	5=>8=>1	24210	57.0		47101628539.0	47101652893.0	47651018923.0			5-7	880.0	3.0	5=>7	2600.0	7.0
201047121308	ダ	右	1800	雨	稍重	15:45	B級チャンピオン 		2010-12-13	15	笠松	1			7	440	2	7	120	2	6	110	1	9.0	730	8.0	6-7	240	1	7=>6	820	2.0	6-7-9	8140	19.0	7=>6=>9	23710	58.0		23104769815.0	23710649815.0	27693410815.0			6-7	260.0	1.0	7=>6	620.0	1.0
201047121309	ダ	右	1600	雨	稍重	16:20	岐阜信用金庫		2010-12-13	15	笠松	1			2	4110	6	2	220	5	3	100	1	7.0	110	2.0	2-3	1260	4	2=>3	4090	12.0	2-3-7	660	2.0	2=>3=>7	9600	27.0		237416895.0	237461859.0	237164859.0			2-3	1290.0	4.0	2=>3	4740.0	15.0
201047121401	ダ	右	1400	晴	重	11:00	サラ系C29組		2010-12-14	15	笠松	2			6	280	2	6	110	2	8	100	1	3.0	160	4.0	6-8	170	1	6=>8	360	2.0	3-6-8	460	2.0	6=>8=>3	1240	3.0		563817429.0	685374129.0	687341529.0			6-8	210.0	1.0	6=>8	280.0	1.0
201047121402	ダ	右	1400	晴	重	11:25	サラ系C28組		2010-12-14	15	笠松	2			3	540	3	3	130	3	4	100	1	7.0	110	2.0	3-4	330	2	3=>4	830	4.0	3-4-7	250	1.0	3=>4=>7	1970	7.0		374689125.0	374698215.0	347689125.0			3-4	250.0	1.0	3=>4	1310.0	5.0
201047121403	ダ	右	1400	晴	重	11:55	サラ系C27組		2010-12-14	15	笠松	2			1	600	2	1	220	4	6	100	1	4.0	130	3.0	1-6	400	2	1=>6	860	4.0	1-4-6	1130	4.0	1=>6=>4	7140	26.0		236419857.0	236149857.0	613429578.0			1-6	510.0	2.0	1=>6	1250.0	5.0
201047121404	ダ	右	1400	晴	重	12:45	サラ系C26組		2010-12-14	15	笠松	2			9	290	2	9	100	2	5	100	1	7.0	110	3.0	5-9	100	1	9=>5	320	2.0	5-7-9	120	1.0	9=>5=>7	330	2.0		957146238.0	957416238.0	957461238.0			5-8	110.0	1.0	8=>5	300.0	2.0
201047121405	ダ	右	1400	晴	重	13:15	モモーイレベルUP記		2010-12-14	15	笠松	2			7	140	1	7	140	2	6	150	3	8.0	270	5.0	6-7	320	2	7=>6	400	1.0	6-7-8	430	2.0	7=>6=>8	1120	1.0		567814329.0	567841329.0	765841392.0			6-7	280.0	1.0	7=>6	490.0	1.0
201047121406	ダ	右	1400	晴	重	13:45	サラ系C24組牝馬		2010-12-14	15	笠松	2	牝		2	180	1	2	110	2	6	330	6	5.0	110	1.0	2-6	1100	5	2=>6	1170	5.0	2-5-6	550	2.0	2=>6=>5	2390	6.0		27568491103.0	27568491103.0	27564891310.0			2-6	810.0	3.0	2=>6	1670.0	8.0
201047121407	ダ	右	1600	晴	重	14:15	サラ系B5組		2010-12-14	15	笠松	2			1	130	1	1	110	1	10	200	5	8.0	130	2.0	1-10	410	2	1=>10	600	2.0	1-8-10	420	1.0	1=>10=>8	1580	2.0		86109271453.0	86102791453.0	81016279345.0			1-8	450.0	2.0	1=>8	590.0	3.0
201047121408	ダ	右	1400	晴	重	14:45	サラ系B6組		2010-12-14	15	笠松	2			9	790	5	9	160	3	4	120	1	5.0	450	6.0	4-9	450	1	9=>4	1460	5.0	4-5-9	1940	9.0	9=>4=>5	7100	29.0		79156428103.0	79516428103.0	79514682310.0			4-8	430.0	2.0	8=>4	1250.0	5.0
201047121501	ダ	右	1400	曇	良	11:00	サラ系2歳7組		2010-12-15	15	笠松	3			8	160	1	8	100	1	2	370	8	5.0	130	2.0	2-8	4800	12	8=>2	5700	16.0	2-5-8	4150	13.0	8=>2=>5	21470	57.0		45918610237.0	45918106273.0	48519102673.0			2-7	6690.0	16.0	7=>2	6200.0	15.0
201047121502	ダ	右	1400	曇	良	11:30	サラ系2歳6組		2010-12-15	15	笠松	3			7	260	1	7	100	3	1	100	2	3.0	100	1.0	1-7	930	5	7=>1	1300	6.0	1-3-7	580	2.0	7=>1=>3	3490	10.0		37819652104.0	37819561024.0	73186591024.0			1-7	660.0	2.0	7=>1	620.0	3.0
201047121503	ダ	右	1400	曇	良	12:00	サラ系2歳5組		2010-12-15	15	笠松	3			3	780	5	3	100	2	4	100	1	5.0	100	3.0	3-4	1330	6	3=>4	3350	15.0	3-4-5	730	2.0	3=>4=>5	4750	15.0		36984125107.0	36984510127.0	34985101627.0			3-4	1140.0	4.0	3=>4	2810.0	14.0
201047121504	ダ	右	1400	曇	良	12:30	サラ系C23組		2010-12-15	15	笠松	3			6	320	2	6	150	5	3	100	1	2.0	110	2.0	3-6	920	5	6=>3	1840	12.0	2-3-6	450	1.0	6=>3=>2	4040	17.0		375926814.0	379625814.0	369725418.0			3-6	930.0	5.0	6=>3	1540.0	8.0
201047121505	ダ	右	1400	曇	良	13:05	サラ系C22組		2010-12-15	15	笠松	3			6	100	1	6	120	2	4	150	3	8.0	400	5.0	4-6	120	1	6=>4	140	1.0	4-6-8	320	2.0	6=>4=>8	480	2.0		673481952.0	674381952.0	648731529.0			4-6	120.0	1.0	6=>4	130.0	1.0
201047121506	ダ	右	1400	曇	良	13:40	ダッシュツキコ100		2010-12-15	15	笠松	3			4	120	1	4	100	1	5	160	3	3.0	2,390	8.0	4-5	410	2	4=>5	600	3.0	3-4-5	21700	31.0	4=>5=>3	36140	57.0		456892317.0	456892317.0	456829371.0			4-5	540.0	3.0	4=>5	520.0	3.0
201047121507	ダ	右	1600	曇	良	14:15	サラ系C6組		2010-12-15	15	笠松	3			5	870	4	5	340	6	9	250	5	10.0	150	2.0	5-9	7370	15	5=>9	21210	28.0	5-9-10	2010	6.0	5=>9=>10	35870	83.0		14810295367	14109285367	1,4,10,9,2,5,3,8,6=7			5-8	660.0	2.0	5=>8	2060.0	9.0
201047121508	ダ	右	1400	曇	良	14:50	サラ系C7組		2010-12-15	15	笠松	3			4	110	1	4	100	1	1	100	2	8.0	130	4.0	1-4	120	1	4=>1	190	1.0	1-4-8	370	2.0	4=>1=>8	720	3.0		48101297536.0	48110297653.0	41810297653.0			1-4	140.0	1.0	4=>1	180.0	1.0
201047121509	ダ	右	1800	曇	良	15:25	初雪特別 		2010-12-15	15	笠松	3	(別定)		5	500	4	5	260	4	1	240	3	3.0	260	5.0	1-5	1410	6	5=>1	3400	14.0	1-3-5	2360	10.0	5=>1=>3	18400	66.0		11045238967.0	11054398267.0	15931042867.0			1-5	1460.0	6.0	5=>1	2780.0	11.0
201047121601	ダ	右	1400	曇	良	11:00	サラ系C18組		2010-12-16	15	笠松	4			5	350	3	5	100	3	1	100	1	9.0	100	2.0	1-5	440	3	5=>1	1100	6.0	1-5-9	150	1.0	5=>1=>9	1710	8.0		195372846.0	195732846.0	195378426.0			1-5	380.0	3.0	5=>1	1870.0	6.0
201047121602	ダ	右	1400	曇	良	11:30	サラ系C17組		2010-12-16	15	笠松	4			6	210	2	6	100	1	1	100	2	8.0	170	4.0	1-6	250	1	6=>1	550	2.0	1-6-8	340	1.0	6=>1=>8	1110	2.0		195364827.0	196538472.0	169875234.0			1-6	290.0	1.0	6=>1	650.0	2.0
201047121603	ダ	右	1400	曇	良	12:00	サラ系C16組		2010-12-16	15	笠松	4			2	120	1	2	100	1	8	100	2	6.0	120	3.0	2-8	140	1	2=>8	160	1.0	2-6-8	190	1.0	2=>8=>6	290	1.0		694823715.0	694827351.0	682497351.0			2-8	120.0	1.0	2=>8	160.0	1.0
201047121604	ダ	右	1400	曇	良	12:30	サラ系C12・15組		2010-12-16	15	笠松	4			9	600	3	9	110	3	7	100	2	5.0	100	1.0	7-9	1190	3	9=>7	2200	7.0	5-7-9	150	1.0	9=>7=>5	3240	10.0		279385461.0	279534816.0	975324816.0			7-8	1100.0	4.0	8=>7	2360.0	6.0
201047121701	ダ	右	800	晴	良	11:00	サラ系2歳9組		2010-12-17	15	笠松	5			9	730	4	9	370	6	5	140	2	7.0	300	5.0	5-9	540	2	9=>5	1780	7.0	5-7-9	1490	5.0	9=>5=>7	8420	27.0				98576310421.0			5-8	750.0	4.0	8=>5	1360.0	8.0
201047121702	ダ	右	1400	晴	良	11:30	サラ系2歳8組牝馬		2010-12-17	15	笠松	5	牝		4	1090	4	4	350	5	3	610	8	2.0	2,500	10.0	3-4	10120	20	4=>3	11210	25.0	2-3-4	224710	111.0	4=>3=>2	907790	564.0		64891327510	46893127510	4,3,9,2,1,8,7,6,5=10			3-4	5560.0	15.0	4=>3	21140.0	34.0
201047121703	ダ	右	1400	晴	良	12:00	サラ系C21組牝馬		2010-12-17	15	笠松	5	牝		8	330	2	8	110	2	7	100	1	1.0	190	4.0	7-8	120	1	8=>7	400	2.0	1-7-8	340	2.0	8=>7=>1	1180	4.0		978251643.0	978512643.0	879516423.0			7-8	110.0	1.0	8=>7	450.0	2.0
201047121704	ダ	右	1400	晴	良	12:35	サラ系C20組		2010-12-17	15	笠松	5			9	300	2	9	110	2	8	110	3	5.0	100	1.0	8-9	390	2	9=>8	630	3.0	5-8-9	190	1.0	9=>8=>5	950	2.0		198735624.0	198756324.0	918576243.0			8-8	370.0	2.0	8=>8	360.0	2.0
201047121705	ダ	右	1400	晴	良	13:10	彩ちゃんバースデー記		2010-12-17	15	笠松	5			4	160	1	4	100	2	6	350	6	5.0	100	1.0	4-6	2730	5	4=>6	2560	7.0	4-5-6	620	3.0	4=>6=>5	8080	20.0		467153289.0	467513289.0	465732189.0			4-6	2750.0	6.0	4=>6	4020.0	8.0
201047121706	ダ	右	1400	晴	良	13:45	サラ系C5組		2010-12-17	15	笠松	5			4	100	1	4	100	1	3	100	2	8.0	110	3.0	3-4	310	2	4=>3	270	2.0	3-4-8	250	1.0	4=>3=>8	600	2.0		146372958.0	413627895.0	431867952.0			3-4	300.0	1.0	4=>3	400.0	3.0
201047121707	ダ	右	1400	晴	良	14:20	サラ系C4組		2010-12-17	15	笠松	5			9	150	1	9	120	1	5	460	6	10.0	290	4.0	5-9	1830	6	9=>5	2520	7.0	5-9-10	6500	13.0	9=>5=>10	18750	41.0		39105871624.0	39105871624.0	91035871426.0			5-8	2380.0	5.0	8=>5	2210.0	8.0
201047121708	ダ	右	1400	晴	良	14:55	サラ系B7・C3組		2010-12-17	15	笠松	5			6	310	2	6	110	1	9	130	3	7.0	160	4.0	6-9	350	1	6=>9	830	2.0	6-7-9	580	1.0	6=>9=>7	1820	1.0		69581071243.0	69810574123.0	69108574213.0			6-8	370.0	1.0	6=>8	570.0	1.0
201047121709	ダ	右	1600	晴	良	15:30	北アルプス特別 		2010-12-17	15	笠松	5			6	480	2	6	130	2	10	190	5	2.0	110	1.0	6-10	1830	6	6=>10	3990	12.0	2-6-10	770	3.0	6=>10=>2	10210	33.0		67951024381.0	61079253481.0	61025379481.0			6-8	1720.0	5.0	6=>8	2530.0	10.0
201047122801	ダ	右	1400	晴	良	11:15	サラ系2歳7組		2010-12-28	16	笠松	1			6	310	3	6	100	2	2	100	1	8.0	250	5.0	2-6	370	2	6=>2	770	3.0	2-6-8	870	3.0	6=>2=>8	3530	13.0		5681372.0	5681723.0	6581723.0								
201047122802	ダ	右	1400	晴	良	11:50	サラ系2歳6組		2010-12-28	16	笠松	1			2	490	3	2	240	5	1	130	1	8.0	360	7.0	1-2	730	2	2=>1	1470	5.0	1-2-8	3620	19.0	2=>1=>8	12930	68.0		216847593.0	216847593.0	218475693.0			1-2	800.0	2.0	2=>1	1240.0	2.0
201047122803	ダ	右	1400	晴	良	12:25	サラ系2歳5組		2010-12-28	16	笠松	1			9	220	1	9	120	2	7	120	1	5.0	130	3.0	7-9	440	1	9=>7	520	1.0	5-7-9	690	1.0	9=>7=>5	2040	2.0		296574831.0	295764831.0	975264831.0			7-8	310.0	1.0	8=>7	760.0	2.0
201047122804	ダ	右	1400	晴	良	13:00	山本隼也誕生記念		2010-12-28	16	笠松	1			1	130	1	1	100	1	4	140	2	9.0	200	5.0	1-4	400	2	1=>4	450	2.0	1-4-9	2300	8.0	1=>4=>9	3870	10.0		971548236.0	971435268.0	914752368.0			1-4	420.0	2.0	1=>4	600.0	2.0
201047122805	ダ	右	800	晴	良	13:35	サラ系C28組		2010-12-28	16	笠松	1			5	220	1	5	130	1	2	240	4				2-5	680	2	5=>2	1490	6.0	1-2-5	860	3.0	5=>2=>1	4710	15.0				5213497.0								
201047122806	ダ	右	1400	晴	良	14:10	サラ系C29組		2010-12-28	16	笠松	1			7	490	2	7	130	4	1	100	1	4.0	120	2.0	1-7	470	2	7=>1	980	4.0	1-4-7	660	1.0	7=>1=>4	3330	10.0		178496325.0	174986352.0	179483652.0			1-7	390.0	1.0	7=>1	940.0	4.0
201047122807	ダ	右	1400	晴	良	14:45	サラ系C27組		2010-12-28	16	笠松	1			10	230	1	10	110	1	9	140	3	2.0	230	5.0	9-10	400	2	10=>9	770	4.0	2-9-10	1540	6.0	10=>9=>2	4300	13.0		79102681345.0	79101862345.0	10971862345.0			8-8	590.0	3.0	8=>8	660.0	4.0
201047122808	ダ	右	1400	晴	良	15:20	サラ系C26組牝馬		2010-12-28	16	笠松	1	牝		8	200	1	8	130	2	9	120	1	7.0	230	5.0	8-9	220	1	8=>9	770	2.0	7-8-9	480	2.0	8=>9=>7	2760	8.0		48971351062.0	89714532106.0	89751234106.0			7-8	190.0	1.0	7=>8	640.0	2.0
201047122901	ダ	右	800	曇	不良	11:00	サラ系2歳10組牝馬		2010-12-29	16	笠松	2	牝		8	190	1	8	100	1	9	100	2	2.0	130	4.0	8-9	240	1	8=>9	380	1.0	2-8-9	580	2.0	8=>9=>2	1480	5.0				892735461.0			8-8	160.0	1.0	8=>8	250.0	1.0
201047122902	ダ	右	1400	曇	不良	11:30	サラ系2歳9組		2010-12-29	16	笠松	2			8	160	1	8	130	2	2	900	8	5.0	160	3.0	2-8	5290	12	8=>2	6470	13.0	2-5-8	3300	12.0	8=>2=>5	20720	49.0		456891723.0	456891273.0	548961273.0			2-8	7990.0	13.0	8=>2	7440.0	12.0
201047122903	ダ	右	1400	曇	不良	12:00	純平は由佳を幸せにし		2010-12-29	16	笠松	2			8	360	2	8	220	4	3	120	1	5.0	450	7.0	3-8	500	3	8=>3	1360	6.0	3-5-8	4220	15.0	8=>3=>5	29960	84.0		268975341.0	268937451.0	862394751.0			3-8	220.0	1.0	8=>3	690.0	3.0
201047122904	ダ	右	1400	晴	不良	13:05	森島貴之騎手誕生日記		2010-12-29	16	笠松	2			3	480	2	3	110	2	4	100	1	2.0	880	8.0	3-4	230	1	3=>4	800	5.0	2-3-4	3010	8.0	3=>4=>2	12510	31.0		436192578.0	436925178.0	436295871.0			3-4	220.0	1.0	3=>4	700.0	3.0
201047122905	ダ	右	1400	晴	重	13:40	舞木競馬ファン倶楽部		2010-12-29	16	笠松	2			5	750	5	5	150	4	9	130	1	8.0	140	3.0	5-9	1180	6	5=>9	2810	15.0	5-8-9	1020	3.0	5=>9=>8	10930	40.0		951678234.0	951768342.0	598137462.0			5-8	620.0	4.0	5=>8	1300.0	7.0
201047122906	ダ	右	1400	晴	重	14:15	サラ系B6組		2010-12-29	16	笠松	2			3	130	1	3	110	2	1	100	1	7.0	170	4.0	1-3	110	1	3=>1	170	1.0	1-3-7	270	1.0	3=>1=>7	400	1.0		341789562.0	347189526.0	317489562.0			1-3	110.0	1.0	3=>1	130.0	1.0
201047123001	ダ	右	1400	曇	重	11:00	サラ系2歳3組		2010-12-30	16	笠松	3			6	710	3	6	160	3	2	140	2				2-6	540	3	6=>2	1190	5.0	2-5-6	160	1.0	6=>2=>5	2240	8.0		3652741.0	3652741.0	6352471.0								
201047123002	ダ	右	1400	曇	重	11:30	サラ系C23組牝馬		2010-12-30	16	笠松	3	牝		5	270	2	5	100	2	6	100	1	3.0	160	4.0	5-6	140	1	5=>6	340	2.0	3-5-6	260	1.0	5=>6=>3	930	2.0		563247918.0	563279481.0	563279184.0			5-6	150.0	1.0	5=>6	320.0	2.0
201047123003	ダ	右	1400	雨	重	12:00	サラ系C22組		2010-12-30	16	笠松	3			3	180	1	3	100	2	4	100	1	5.0	210	4.0	3-4	180	1	3=>4	300	1.0	3-4-5	210	1.0	3=>4=>5	470	1.0		126734589.0	123746598.0	234567198.0			3-4	180.0	1.0	3=>4	290.0	1.0
201047123004	ダ	右	1400	雨	重	13:05	サラ系C21組		2010-12-30	16	笠松	3			8	11950	8	8	1,210	7	3	740	6	5.0	230	4.0	3-8	34800	25	8=>3	218850	58.0	3-5-8	86410	41.0	8=>3=>5	2340540	326.0		194568372.0	194658372.0	169458372.0			3-8	13060.0	20.0	8=>3	46610.0	36.0
201047123005	ダ	右	1400	雨	重	13:40	おやっさん牧場		2010-12-30	16	笠松	3			7	2030	7	7	990	7	4	160	1				4-7	4450	16	7=>4	7640	28.0	1-4-7	2780	11.0	7=>4=>1	31860	112.0		6732451.0	6753241.0	7654321.0								
201047123006	ダ	右	1400	雪	重	14:15	サラ系B7・C3組		2010-12-30	16	笠松	3			2	580	2	2	110	2	3	810	9	10.0	100	1.0	2-3	17900	24	2=>3	25060	34.0	2-3-10	19160	32.0	2=>3=>10	195440	185.0		11092763458	11072956348	1,10,7,2,3,5,4,6,9=8			2-3	21850.0	20.0	2=>3	18110.0	26.0
201047123007	ダ	右	1400	雪	重	14:50	サラ系C2組特選		2010-12-30	16	笠松	3			5	640	3	5	110	3	4	100	1	9.0	100	2.0	4-5	340	2	5=>4	1380	5.0	4-5-9	210	1.0	5=>4=>9	2330	7.0		5103284916.0	5104329816.0	5104932816.0			4-5	390.0	2.0	5=>4	1200.0	5.0
201047123101	ダ	右	1400	雪	不良	11:00	サラ系C20組		2010-12-31	16	笠松	4			1	130	1	1	100	1	7	120	3	4.0	170	4.0	1-7	240	1	1=>7	250	1.0	1-4-7	250	2.0	1=>7=>4	1090	3.0		182937456.0	197354682.0	175349628.0			1-7	220.0	1.0	1=>7	340.0	1.0
201047123102	ダ	右	1400	雪	不良	11:30	サラ系C19組		2010-12-31	16	笠松	4			9	140	1	9	100	1	6	140	3	5.0	300	7.0	6-9	170	1	9=>6	190	1.0	5-6-9	930	3.0	9=>6=>5	1410	4.0		195624783.0	196524873.0	961542873.0			6-8	180.0	1.0	8=>6	280.0	1.0
201047123103	ダ	右	1400	雪	不良	12:00	サラ系C18組		2010-12-31	16	笠松	4			7	150	1	7	100	1	3	130	4	9.0	120	3.0	3-7	290	1	7=>3	490	1.0	3-7-9	370	1.0	7=>3=>9	1060	1.0		319726854.0	317926584.0	379126584.0			3-7	400.0	2.0	7=>3	470.0	1.0
201047123104	ダ	右	1400	雪	不良	12:30	鈴本君・佐合君年末記		2010-12-31	16	笠松	4	牝		2	120	1	2	100	1	6	110	2	8.0	270	6.0	2-6	100	1	2=>6	190	1.0	2-6-8	700	3.0	2=>6=>8	1810	5.0		698235174.0	698231574.0	268975134.0			2-6	120.0	1.0	2=>6	220.0	1.0
201047123105	ダ	右	1400	曇	不良	13:00	また来たよ、また来た		2010-12-31	16	笠松	4			6	450	2	6	120	2	2	100	1	3.0	120	3.0	2-6	140	1	6=>2	970	4.0	2-3-6	350	1.0	6=>2=>3	3190	10.0		697251834.0	692751384.0	269583714.0			2-6	150.0	1.0	6=>2	1060.0	4.0
201047123106	ダ	右	1800	曇	不良	13:30	大晦日特別 		2010-12-31	16	笠松	4			4	250	2	4	100	2	1	100	1				1-4	130	1	4=>1	330	2.0	1-3-4	420	2.0	4=>1=>3	1130	5.0		41235	41235	4,1,2,3=5								
201047123107	ダ	右	1600	曇	不良	14:00	サラ系C4組		2010-12-31	16	笠松	4			7	220	1	7	100	1	8	150	3	10.0	210	5.0	7-8	260	1	7=>8	460	1.0	7-8-10	440	2.0	7=>8=>10	1170	1.0		31087526941.0	31087562194.0	10857632194.0			7-7	360.0	3.0	7=>7	430.0	2.0
201047123108	ダ	右	1400	曇	不良	14:35	サラ系C5組		2010-12-31	16	笠松	4			1	100	1	1	120	1	4	180	3	5.0	270	6.0	1-4	550	2	1=>4	740	3.0	1-4-5	1390	5.0	1=>4=>5	3440	11.0		58143927.0	58149237.0	58149237.0			1-4	360.0	2.0	1=>4	600.0	2.0
201047123109	ダ	右	1900	曇	不良	15:40	東海ゴールドカップ	G	2010-12-31	16	笠松	4	(ハンデ)		9	100	1	9	100	1	7	100	3	5.0	100	2.0	7-9	110	1	9=>7	140	1.0	5-7-9	140	1.0	9=>7=>5	200	1.0		597346821.0	597364821.0	975364281.0			7-8	130.0	1.0	8=>7	170.0	1.0
201047010102	ダ	右	1400	雪	不良	11:20	サラ系C5組		2010-1-1	16	笠松	5			1	940	5	1	290	4	3	200	3	8.0	310	5.0	1-3	2340	8	1=>3	5740	22.0	1-3-8	2370	12.0	1=>3=>8	20370	63.0		83617254.0	83167524.0	83167254.0								
201047010103	ダ	右	1400	雪	不良	11:50	サラ系C4組		2010-1-1	16	笠松	5			8	120	1	8	100	1	4	110	2	2.0	170	4.0	4-8	390	2	8=>4	440	2.0	2-4-8	580	3.0	8=>4=>2	900	2.0		86425137.0	84625137.0	84625137.0								
201047010104	ダ	右	1400	雪	不良	12:25	祝前畑貴彦誕生日記念		2010-1-1	16	笠松	5			4	320	2	4	100	2	5	100	1	6.0	160	4.0	4-5	190	1	4=>5	510	2.0	4-5-6	370	2.0	4=>5=>6	1300	4.0		45283617.0	45826317.0	45862317.0								
201047010105	ダ	右	1400	雪	不良	13:00	笠松競馬参拝記		2010-1-1	16	笠松	5			8	640	3	8	150	3	1	170	4	3.0	150	2.0	1-8	1640	8	8=>1	3500	16.0	1-3-8	2530	10.0	8=>1=>3	18020	63.0		85124637.0	85214637.0	85142637.0								
201047010106	ダ	右	1600	雪	不良	13:35	サラ系B7組		2010-1-1	16	笠松	5			8	150	1	8	100	2	1	500	6	2.0	100	1.0	1-8	6400	11	8=>1	5810	14.0	1-2-8	2190	7.0	8=>1=>2	20970	38.0		18352647.0	18235647.0	18235647.0								
201047010107	ダ	右	1400	雪	不良	14:10	おめでとう!ラブミー		2010-1-1	16	笠松	5			7	4690	8	7	1,100	9	3	140	3	9.0	130	1.0	3-7	11730	24	7=>3	223360	65.0	3-7-9	11010	30.0	7=>3=>9	118740	197.0		176923584	172935486	7,9,1,2,3,5,4,8=6			3-7	20310.0	20.0	特	70.0	
201047010108	ダ	右	1600	雪	不良	14:45	大垣共立銀行パディン		2010-1-1	16	笠松	5			1	160	1	1	110	1	3	170	3	4.0	190	5.0	1-3	970	4	1=>3	1360	5.0	1-3-4	1940	8.0	1=>3=>4	4230	16.0		1428376	1432687	1,4,3,2,6,8=7								
201047010811	ダ	右	1400	晴	重	16:10	福寿草特別 		2010-1-8	17	笠松	3			9	160	1	9	120	1	5	130	3	1.0	250	4.0	5-9	290	1	9=>5	450	2.0	1-5-9	1300	3.0	9=>5=>1	2210	5.0		29715108643.0	92715106834.0	91071256348.0			5-8	220.0	1.0	8=>5	320.0	2.0
201047011006	ダ	右	1400	晴	良	13:20	サラ系C6組		2010-1-10	17	笠松	4			2	760	2	2	120	2	9	170	3	1.0	100	1.0	2-9	2850	8	2=>9	4430	10.0	1-2-9	270	1.0	2=>9=>1	11580	36.0		12931067845.0	12931076845.0	12937108465.0			2-8	1950.0	6.0	2=>8	3560.0	11.0
201047011007	ダ	右	1600	晴	良	13:50	サラ系C4組		2010-1-10	17	笠松	4			8	360	3	8	140	1	10	140	2	9.0	190	5.0	8-10	550	1	8=>10	940	1.0	8-9-10	1250	3.0	8=>10=>9	4210	9.0		39510678412.0	31095847621.0	10389457621.0			7-8	260.0	1.0	7=>8	540.0	1.0
201047011008	ダ	右	1400	晴	良	14:20	サラ系C5組		2010-1-10	17	笠松	4			2	140	1	2	110	1	7	150	4	3.0	140	3.0	2-7	610	3	2=>7	770	3.0	2-3-7	620	2.0	2=>7=>3	1830	5.0		27354101896.0	27534101869.0	27531410689.0			2-7	410.0	2.0	2=>7	610.0	3.0
201047011009	ダ	右	1400	晴	良	14:50	サラ系B8・C3組		2010-1-10	17	笠松	4			1	100	1	1	120	1	2	160	3	8.0	190	5.0	1-2	280	2	1=>2	330	2.0	1-2-8	800	4.0	1=>2=>8	1390	6.0		1584327109.0	1548327109.0	1584237109.0			1-2	300.0	2.0	1=>2	280.0	1.0
201047011907	ダ	右	1400	晴	良	13:55	サラ系C23組牝馬		2010-1-19	18	笠松	3	牝		4	110	1	4	100	1	7	120	2	3.0	130	4.0	4-7	200	1	4=>7	250	2.0	3-4-7	210	1.0	4=>7=>3	430	1.0		47539106812.0	47361058912.0	47361085921.0			4-7	150.0	1.0	4=>7	140.0	1.0
201047011908	ダ	右	1400	晴	良	14:30	サラ系A5・B3組		2010-1-19	18	笠松	3			6	190	1	6	120	1	3	210	5	5.0	170	3.0	3-6	1910	7	6=>3	2430	10.0	3-5-6	2330	9.0	6=>3=>5	12050	37.0		25946731810	2,5,6,9,7,3,1,4,8=10	5,2,6,3,7,1,9,4,8=10			3-6	1590.0	6.0	6=>3	1860.0	7.0
201047011909	ダ	右	1800	晴	良	15:35	ガーネット特別 		2010-1-19	18	笠松	3	(別定)		3	170	1	3	100	1	6	110	2	5.0	220	5.0	3-6	250	1	3=>6	350	1.0	3-5-6	1090	4.0	3=>6=>5	2690	7.0		76131059284.0	76135108294.0	67310158294.0			3-6	300.0	1.0	3=>6	370.0	1.0
201047011910	ダ	右	1600	晴	良	16:05	マックル賞		2010-1-19	18	笠松	3			10	450	3	10	180	3	2	160	2	4.0	250	5.0	2-10	860	4	10=>2	2570	13.0	2-4-10	1700	7.0	10=>2=>4	10120	36.0		21071485963.0	21014785693.0	21014875963.0			2-8	990.0	6.0	8=>2	2160.0	15.0
201047012206	ダ	右	1400	晴	重	13:40	サラ系C8組		2010-1-22	18	笠松	6			9	140	1	9	120	2	7	110	1	3.0	280	5.0	7-9	240	1	9=>7	360	1.0	3-7-9	1510	4.0	9=>7=>3	4800	12.0		93857211064	97835110264	9,7,8,3,1,10,5,2,6=4			7-8	200.0	1.0	8=>7	380.0	1.0
