	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201253120904	ダ	右	1250	晴	稍重	13:00	3歳条件3		2012-12-9	15	福山	4	(馬齢)		1	120	1	1.0	100	1.0	7.0	130	2.0	5.0	160	4.0	1-7	230	1	1=>7	320	1	1-5-7	750	2	1=>7=>5	1770	5	451796283	451769823	451796823	4,(5,1),7,9,6,8,2,3			1-7	140.0	1.0	1-7	110	1.0	1-5	350	4.0	5-7	430	8.0
201253120905	ダ	右	1250	晴	稍重	13:35	3歳条件2		2012-12-9	15	福山	4	(馬齢)		1	350	2	1.0	120	1.0	9.0	260	6.0	7.0	140	2.0	1-9	900	3	1=>9	1390	3	1-7-9	850	2	1=>9=>7	4130	10	6,2,9,5,(1,3),4,7,8	(6,9),2,(1,5),4,7,3,8	6,9,1,(5,7),4,3,2,8	9,1,7,4,3,6,5,8-2			1-8	740.0	4.0	1-9	340	4.0	1-7	150	1.0	7-9	570	10.0
201253120906	ダ	右	1250	晴	稍重	14:10	3歳条件1		2012-12-9	15	福山	4	(馬齢)		2	120	1	2.0	100	1.0	4.0	140	3.0	1.0	160	4.0	2-4	400	2	2=>4	540	2	1-2-4	1230	5	2=>4=>1	2230	7	1,3,6,2,4,7,(8,9),5	136427985	162439785	2,1,(4,6),9,3,8,7,5			2-4	490.0	2.0	2-4	280	2.0	1-2	410	4.0	1-4	1,190	9.0
201253120907	ダ	右	1250	晴	稍重	14:45	B3二		2012-12-9	15	福山	4	(馬齢)		10	600	3	10.0	340	3.0	2.0	420	4.0	7.0	580	5.0	2-10	1680	7	10=>2	3250	11	2-7-10	4710	10	10=>2=>7	31930	62	8,9,2,10,6,(7,4),5,3,1	8,9,10,2,6,4,(7,5),3,1	(8,9,10),2,4,7,5,6,3,1	(8,10),2,7,(9,4),5,3,1,6			2-8	1260.0	6.0	2-10	570	7.0	7-10	750	8.0	2-7	1,060	10.0
201253121501	ダ	右	1250	曇	稍重	11:30	3歳条件4		2012-12-15	16	福山	1	(馬齢)		8	1990	6	8.0	620	7.0	10.0	220	3.0	4.0	780	8.0	8-10	1610	6	8=>10	5410	18	4-8-10	4720	20	8=>10=>4	20030	70	4,8,10,(3,7),(2,5),6,(1,9)	4,10,8,3,7,2,5,6,(1,9)	(4,10),8,(3,7,5),6,2,(1,9)	10,4,8,5,(3,7,6)-2,9,1			7-8	530.0	1.0	8-10	860	11.0	4-8	2,310	27.0	4-10	720	7.0
201253121502	ダ	右	1250	曇	稍重	12:05	3歳条件3		2012-12-15	16	福山	1	(馬齢)		10	260	2	10.0	140	3.0	6.0	100	1.0	7.0	130	2.0	6-10	210	1	10=>6	540	2	6-7-10	450	2	10=>6=>7	1240	1	(7,9),10,(1,2,4),6,5,3,8	7,9,10,(1,2),(4,6),5,8,3	7,(9,10),(2,6),(1,4),8,5,3	10,7,6,9,2,8,1,(4,5,3)			6-8	220.0	1.0	6-10	110	1.0	7-10	230	2.0	6-7	270	5.0
201253121503	ダ	右	1250	曇	稍重	12:40	C1二		2012-12-15	16	福山	1	(馬齢)		4	110	1	4.0	100	1.0	7.0	330	5.0	2.0	280	4.0	4-7	1270	3	4=>7	2260	5	2-4-7	10000	19	4=>7=>2	51300	54	1,2,3,(6,8),5,4,7	12384567	(1,2),8,3,4,5,7,6	24183576						4-7	810	7.0	2-4	880	8.0	2-7	2,110	17.0
201253121504	ダ	右	1250	曇	稍重	13:15	C1一		2012-12-15	16	福山	1	(馬齢)		2	110	1	2.0	100	1.0	4.0	100	2.0	8.0	140	4.0	2-4	180	1	2=>4	240	1	2-4-8	180	1	2=>4=>8	440	1	34872516	3,4,(2,8),7,5,6,1	34287561	43286751						2-4	110	1.0	2-8	130	2.0	4-8	240	3.0
201253121601	ダ	右	1250	晴	不良	11:20	2歳3		2012-12-16	16	福山	2	(馬齢)		3	1650	5	3.0	1,060	6.0	1.0	590	4.0				1-3	5900	13	3=>1	6960	18	1-3-4	1650	8	3=>1=>4	30010	64	1,2,4,3,(5,6)	123456	1,2,3,(5,4,6)	1,3,(2,4,6),5						1-3	880	14.0	3-4	300	4.0	1-4	220	2.0
201253121602	ダ	右	1250	晴	不良	11:50	2歳1・2		2012-12-16	16	福山	2	(馬齢)		6	120	1	6.0	100	1.0	2.0	270	5.0				2-6	840	4	6=>2	800	3	1-2-6	680	4	6=>2=>1	2450	9	261543	261543	(2,6),1,4,5,3	(2,6),1,4,3,5						2-6	130	1.0	1-6	170	3.0	1-2	520	9.0
201253121603	ダ	右	1250	晴	不良	12:20	C3		2012-12-16	16	福山	2	(馬齢)		5	100	1	5.0	100	1.0	2.0	220	3.0	1.0	380	5.0	2-5	220	1	5=>2	230	1	1-2-5	440	2	5=>2=>1	860	3	5,8,6,2,7,1,(3,4)	5,(8,2),6,7,1,4,3	52781643	5,2,7,1,8,4,(6,3)						2-5	110	1.0	1-5	190	3.0	1-2	370	6.0
201253121604	ダ	右	1250	晴	不良	12:50	C2二		2012-12-16	16	福山	2	(馬齢)		6	130	1	6.0	100	1.0	7.0	210	5.0	5.0	110	2.0	6-7	2640	6	6=>7	3000	7	5-6-7	1940	6	6=>7=>5	7180	24	6,7,(1,2,5,8),(4,3)	67182534	6,7,5,(2,8,3),1,4	6,7,5,(2,3),(8,4),1						6-7	680	10.0	5-6	120	1.0	5-7	1,390	19.0
201253121605	ダ	右	1250	晴	不良	13:25	C2一		2012-12-16	16	福山	2	(馬齢)		2	3120	7	2.0	190	4.0	4.0	150	2.0	5.0	100	1.0	2-4	3930	12	2=>4	13790	29	2-4-5	1350	5	2=>4=>5	35590	78	5,8,(1,2,4,6),3,7	5,8,6,(1,2),4,3,7	58621437	5,(2,8),1,(4,6),3,7						2-4	990	12.0	2-5	390	4.0	4-5	180	2.0
201253121606	ダ	右	1250	晴	不良	14:00	C1四		2012-12-16	16	福山	2	(馬齢)		3	310	2	3.0	140	3.0	8.0	220	5.0	4.0	110	1.0	3-8	1610	7	3=>8	2740	13	3-4-8	1070	4	3=>8=>4	9230	30	3,8,6,5,7,1,4-2	3,8,6,5,7,4,1=2	3,8,6,5,(7,4),1=2	3,8,6,4,5,7-1=2						3-8	470	8.0	3-4	200	2.0	4-8	420	5.0
201253121607	ダ	右	1250	晴	不良	14:35	C1三		2012-12-16	16	福山	2	(馬齢)		8	260	2	8.0	100	1.0	5.0	200	5.0	6.0	100	2.0	5-8	1830	6	8=>5	2940	11	5-6-8	560	2	8=>5=>6	5510	18	362951874	3,(2,6),5,9,8,1,7,4	3,(2,6),5,8,9,1,7,4	(6,5),8,3,2,9,(1,7),4			5-8	1490.0	4.0	5-8	380	6.0	6-8	120	1.0	5-6	370	5.0
201253121608	ダ	右	1250	晴	不良	15:10	シクラメン特別B2三 		2012-12-16	16	福山	2	(馬齢)		1	230	1	1.0	100	1.0	3.0	120	2.0	4.0	310	6.0	1-3	400	2	1=>3	590	2	1-3-4	2730	11	1=>3=>4	6950	25	12376458	12376458	12374685	13724685						1-3	220	2.0	1-4	500	7.0	3-4	970	14.0
201253121609	ダ	右	1250	晴	不良	15:45	ゆず特別B2二 		2012-12-16	16	福山	2	(馬齢)		6	170	1	6.0	100	1.0	3.0	100	2.0	8.0	230	5.0	3-6	430	2	6=>3	530	2	3-6-8	790	3	6=>3=>8	2260	6	9,(4,6),1,3,5,7,2,8	946135728	(9,6),(1,4,3),8,(5,7),2	693814572			3-6	440.0	2.0	3-6	190	1.0	6-8	290	3.0	3-8	460	6.0
201253121610	ダ	右	1600	晴	不良	16:20	ヤングチャンピオン2	G	2012-12-16	16	福山	2	(馬齢)		2	210	2	2.0	100	1.0	8.0	100	2.0	1.0	260	5.0	2-8	120	1	2=>8	260	2	1-2-8	1210	3	2=>8=>1	3320	11	8,(1,4),2,5,3,7,6,9	841235769	8,2-1,4,3,6,9,7,5	8,2-1,(3,4,6),9,7,5			2-8	100.0	1.0	2-8	100	1.0	1-2	490	6.0	1-8	850	12.0
201253122201	ダ	右	1250	曇	不良	11:15	C1四		2012-12-22	16	福山	3	(馬齢)		5	320	2	5.0	100	2.0	1.0	170	5.0	3.0	100	1.0	1-5	1150	7	5=>1	1890	7	1-3-5	420	1	5=>1=>3	2980	11	(7,8),(1,5),(2,4,3),6	7,8,(1,5),(2,4,3),6	(7,8,5),1,3,2,4,6	5,(7,8,1,3),2,4,6						1-5	230	4.0	3-5	150	2.0	1-3	140	1.0
201253122202	ダ	右	1250	曇	不良	11:45	C1三		2012-12-22	16	福山	3	(馬齢)		1	180	1	1.0	100	2.0	8.0	100	1.0	3.0	130	4.0	1-8	220	1	1=>8	380	1	1-3-8	340	1	1=>8=>3	920	1	1,6,(5,7),3,2,8,4	16573284	1,6,5,(3,7,8),2,4	1,(6,3),8,5,2,7,4						1-8	120	1.0	1-3	200	2.0	3-8	210	4.0
201253122301	ダ	右	1250	晴	重	11:20	C2三・C3		2012-12-23	16	福山	4	(馬齢)		1	320	2	1.0	100	1.0	4.0	270	6.0	2.0	140	2.0	1-4	1500	7	1=>4	2360	10	1-2-4	4110	16	1=>4=>2	19750	68	12485637	12486537	12486735	12486735						1-4	540	9.0	1-2	560	10.0	2-4	1,320	15.0
201253122302	ダ	右	1250	晴	重	11:50	C2二		2012-12-23	16	福山	4	(馬齢)		8	170	1	8.0	100	1.0	4.0	100	2.0	5.0	150	4.0	4-8	110	1	8=>4	240	2	4-5-8	490	2	8=>4=>5	1300	4	48231765	48231576	4,8,5,3,2,1-7,6	8,4,5,3,(2,1),7-6						4-8	100	1.0	5-8	340	4.0	4-5	350	5.0
201253122303	ダ	右	1250	晴	重	12:20	C2一		2012-12-23	16	福山	4	(馬齢)		3	100	1	3.0	100	1.0	2.0	170	4.0	1.0	160	3.0	2-3	380	3	3=>2	460	3	1-2-3	500	1	3=>2=>1	890	1	3,8,7,1,2,(4,5,6)	3,8,7,1,2,(5,6),4	3,8,1,2,7,5,6-4	3-2,1,8,5,7,6-4						2-3	210	2.0	1-3	220	3.0	1-2	680	7.0
201253122304	ダ	右	1250	晴	重	12:50	なでしこセレクション		2012-12-23	16	福山	4	牝(馬齢)		2	480	3	2.0	150	3.0	6.0	100	1.0	1.0	850	8.0	2-6	440	1	2=>6	970	4	1-2-6	10330	29	2=>6=>1	37650	102	5,6,8,1,7,2,(4,9),3	5,6,1,(2,8),7,4,(3,9)	(5,6),2,1,8,7,4,3,9	(5,6,2),1,7,4,8,3,9			2-6	400.0	2.0	2-6	240	2.0	1-2	5,200	26.0	1-6	5,200	26.0
201253122305	ダ	右	1250	晴	重	13:25	2歳1・2		2012-12-23	16	福山	4	(馬齢)		2	220	1	2.0	100	3.0	5.0	100	1.0	1.0	100	2.0	2-5	340	1	2=>5	550	2	1-2-5	410	1	2=>5=>1	900	1	2,8,9-5,1,4,3,6,10-7	2,8,9,5,1,4,3,6,10-7	2,8,5,9,1,4,3,6,10-7	2,5,(9,8,1),3,4-10,6,7			2-5	320.0	1.0	2-5	120	1.0	1-2	180	2.0	1-5	230	3.0
201253122306	ダ	右	1250	曇	重	14:00	3歳条件5		2012-12-23	16	福山	4	(馬齢)		7	270	3	7.0	110	2.0	2.0	100	1.0	6.0	290	6.0	2-7	260	1	7=>2	540	2	2-6-7	840	2	7=>2=>6	4090	12	2,6,8,5,7,3,4-1	2,6,5,8,7,4,3-1	2,(6,7),5,8,4,3-1	27568341						2-7	110	1.0	6-7	320	4.0	2-6	480	5.0
201253122307	ダ	右	1250	曇	重	14:35	3歳条件4		2012-12-23	16	福山	4	(馬齢)		2	150	1	2.0	170	3.0	1.0	330	4.0	3.0	1,650	8.0	1-2	380	3	2=>1	550	3	1-2-3	8040	14	2=>1=>3	24640	47	24638571	24368751	24368175	2,(3,4),(1,6),8,7,5						1-2	230	3.0	2-3	1,880	14.0	1-3	3,080	16.0
201253122308	ダ	右	1250	曇	重	15:10	3歳条件3		2012-12-23	16	福山	4	(馬齢)		1	310	2	1.0	100	1.0	6.0	170	4.0	8.0	190	5.0	1-6	900	5	1=>6	1180	5	1-6-8	2040	8	1=>6=>8	7550	26	8,1,(4,6),3,5,2,7	81643527	8-1,6,4,(3,5),2,7	81642357						1-6	390	4.0	1-8	650	7.0	6-8	980	14.0
201253122309	ダ	右	1600	曇	重	15:45	キャンドルライト特別 		2012-12-23	16	福山	4	(馬齢)		5	840	6	5.0	160	2.0	2.0	320	6.0	6.0	210	5.0	2-5	1130	6	5=>2	3200	26	2-5-6	1760	13	5=>2=>6	15180	109	5,6,1,8,(2,3)-4,7	5,6,1,8,3,2,4-7	(5,6),8,2,3,1,4-7	5,6,2,8,3,4,1-7						2-5	530	12.0	5-6	290	2.0	2-6	400	7.0
201253122310	ダ	右	1600	曇	重	16:20	クリスマス特別B2一 		2012-12-23	16	福山	4	(馬齢)		1	260	1	1.0	120	1.0	5.0	120	3.0	4.0	120	2.0	1-5	700	2	1=>5	930	3	1-4-5	530	1	1=>5=>4	2190	4	4,8,1,5,(3,7,9),6,2	4,8,1,5,(3,7,9),6,2	4,(8,5),1,(7,9),3,6,2	458197362			1-5	1080.0	4.0	1-5	330	3.0	1-4	170	1.0	4-5	390	6.0
201253050505	ダ	右	1250	晴	良	14:40	菖蒲特別 		2012-5-5	2	福山	3	(馬齢)		6	260	2	6.0	150	1.0	1.0	240	3.0				1-6	750	3	6=>1	1000	3	1-6-7	410	1	6=>1=>7	2320	5	(1,7),6,(2,4),3-5	7,1-6,2,4,3-5	7,1-6,2,3,4-5	(7,1),6,2,3,4,5														
201253050506	ダ	右	1250	晴	良	15:15	子どもの日特別 		2012-5-5	2	福山	3	(馬齢)		2	310	2	2.0	170	1.0	4.0	190	4.0				2-4	450	1	2=>4	800	1	2-3-4	560	2	2=>4=>3	2590	8	(2,4),(1,3,7),5,6	2417356	2431756	2431756														
201253050507	ダ	右	1600	晴	良	15:50	3歳2　条件		2012-5-5	2	福山	3	(馬齢)		2	400	1	2.0	220	5.0	4.0	350	6.0	6.0	180	2.0	2-4	2630	18	2=>4	4990	26	2-4-6	4820	26	2=>4=>6	24320	104	457692831	457692831	4,5,6,7,(2,9,8),3,1	4,2,(6,5,7),9,8,1,3														
201253052010	ダ	右	1250	曇	良	17:50	ばら祭シリーズ福山城		2012-5-20	3	福山	4	(馬齢)		4	280	1	4.0	150	2.0	3.0	130	1.0	6.0	200	6.0	3-4	690	4	4=>3	1370	5	3-4-6	7120	21	4=>3=>6	25560	79	3,9,5,4,8,10,2,6,(1,7)	39410582617	3,4,9,10,5,8,6,2,(1,7)	3,4-9,5,10,6,2,7,1,8														
201253060908	ダ	右	1250	曇	稍重	16:10	3歳2　条件		2012-6-9	4	福山	5	(馬齢)		4	820	4	4.0	320	4.0	7.0	120	2.0	6.0	250	3.0	4-7	2440	10	4=>7	5130	15	4-6-7	2310	8	4=>7=>6	15340	48	4,6,1,7,5,(2,3),8	46715238	(4,6,7),1,5,2,8,3	(4,7),1,6,(8,5),2,3														
201253060909	ダ	右	1600	曇	稍重	16:45	くちなしの花特別 		2012-6-9	4	福山	5	(別定)		3	240	2	3.0	100	2.0	6.0	100	1.0	5.0	120	3.0	3-6	260	1	3=>6	520	2	3-5-6	190	1	3=>6=>5	950	2	3,5,1,8,6,4,2-7	(3,5),1,6,2,(8,4)-7	3,5,(1,6),2,4,8-7	3,5,6,2,1,(8,4)-7														
201253060910	ダ	右	1800	曇	稍重	17:20	広島県馬主会会長賞 		2012-6-9	4	福山	5	(別定)		5	830	5	5.0	300	5.0	3.0	150	2.0	7.0	250	3.0	3-5	1020	4	5=>3	3490	15	3-5-7	2340	10	5=>3=>7	22170	81	372168495	372168495	(3,7,2),1,8,6,(9,5),4	2,3,7,5,(1,8,9),4,6														
201253060911	ダ	右	1250	曇	稍重	18:00	「夕焼けサンセットと		2012-6-9	4	福山	5	(馬齢)		5	650	2	5.0	120	2.0	4.0	250	4.0	2.0	100	1.0	4-5	4120	12	5=>4	6830	17	2-4-5	1610	7	5=>4=>2	27470	76	4,5,(6,9),3,2,10,(1,7),8	45693210718	4,5,(6,9),3,2,10,8,7,1	4,5,3,2,(10,6),8,9,7,1														
201253063001	ダ	右	1250	雨	稍重	12:20	「オープニングとく戦		2012-6-30	6	福山	1	(馬齢)		9	100	1	9.0	100	1.0	1.0	110	2.0	3.0	230	5.0	1-9	130	1	9=>1	130	1	1-3-9	500	3	9=>1=>3	710	3	7,9,1,(4,8),2,3,5-6	7,9,1,8,4,3,2,5-6	(7,9),1,8,4,3,(2,5)-6	9,1,7,3,8,4,5-(2,6)														
201253063002	ダ	右	1250	雨	稍重	12:55	C3二		2012-6-30	6	福山	1	(馬齢)		7	2190	6	7.0	210	6.0	6.0	120	1.0	2.0	130	2.0	6-7	620	3	7=>6	4850	15	2-6-7	760	3	7=>6=>2	18050	49	847526319	874652319	(8,7),6,4,5,2,3,1,9	(8,7),6,4,5,2,1,3,9														
201253063003	ダ	右	800	雨	稍重	13:30	2歳新馬ルーキーシリ		2012-6-30	6	福山	1	(馬齢)		4	130	1	4.0	150	2.0	1.0	500	3.0				1-4	420	2	4=>1	460	2	1-4-6	220	1	4=>1=>6	930	3			415632	4,1,6,5-2,3														
201253063004	ダ	右	1250	曇	稍重	14:05	3歳5　条件		2012-6-30	6	福山	1	(馬齢)		7	150	1	7.0	100	1.0	3.0	100	2.0	1.0	140	4.0	3-7	180	1	7=>3	280	1	1-3-7	240	1	7=>3=>1	690	2	(1,3,7),5,(6,8),4,2	37185462	37185462	3,7,1,8,5,4,(6,2)														
201253063005	ダ	右	1250	曇	稍重	14:40	3歳4　条件		2012-6-30	6	福山	1	(馬齢)		1	950	4	1.0	170	3.0	8.0	110	1.0	3.0	330	6.0	1-8	460	2	1=>8	970	5	1-3-8	1040	4	1=>8=>3	4930	15	(1,5),8,3,7,6,4,2	1,5,3,8,7,6-4,2	1,5,8,3-7,6-(4,2)	1,3,(5,8),6,7,2-4														
201253063006	ダ	右	1600	曇	稍重	15:20	3歳2　条件		2012-6-30	6	福山	1	(馬齢)		2	550	3	2.0	410	5.0	3.0	150	1.0				2-3	650	2	2=>3	1570	7	2-3-4	2100	9	2=>3=>4	13610	53	2,6,7,4,5,1-3	2,6,7,4,5,1-3	2,7,(4,6,5),1,3	2754316														
201253072801	ダ	右	1250	曇	良	12:20	「オープニングとく戦		2012-7-28	8	福山	1	(馬齢)		7	140	1	7.0	110	1.0	5.0	250	3.0				5-7	400	2	7=>5	450	2	4-5-7	160	1	7=>5=>4	560	2	4751236	(4,7),5,1,2,3,6	7,4,5-1,2,3,6	7,5,4-1,6,2,3														
201253072802	ダ	右	1250	曇	良	12:55	3歳6　条件		2012-7-28	8	福山	1	(馬齢)		2	480	3	2.0	290	3.0	6.0	1,480	6.0				2-6	15420	16	2=>6	11880	23	2-4-6	10080	15	2=>6=>4	496050	137	2714365	2714365	2741365	2,4,(7,6),3,1,5														
201253072803	ダ	右	800	曇	良	13:30	ルーキーシリーズ第三		2012-7-28	8	福山	1	(馬齢)		1	120	1	1.0	100	1.0	3.0	140	2.0				1-3	300	1	1=>3	250	1	1-3-4	1410	4	1=>3=>4	2210	7			143256.0	145326.0														
201253072804	ダ	右	800	曇	良	14:05	2歳1		2012-7-28	8	福山	1	(馬齢)		2	140	1	2.0	110	1.0	3.0	380	4.0				2-3	920	4	2=>3	2020	5	2-3-4	300	2	2=>3=>4	2450	10			236541	2-3,6,5,4-1														
201253090111	ダ	右	1250	曇	良	17:30	3歳初秋スプリント		2012-9-1	10	福山	1	(馬齢)		4	800	3	4.0	170	3.0	7.0	110	1.0	1.0	220	4.0	4-7	530	2	4=>7	1040	4	1-4-7	960	3	4=>7=>1	5180	18	1,3,(4,9),2,10,(8,7),(6,5)	13492107856	1,3,4,9,7,2,10-8,5,6	14732109856														
201253091501	ダ	右	1250	晴	良	11:50	「オープニングとく戦		2012-9-15	11	福山	1	(馬齢)		5	610	2	5.0	200	2.0	2.0	360	4.0				2-5	1340	5	5=>2	2560	7	2-3-5	1370	5	5=>2=>3	9890	27	7523614	7-5,2,6,3,1,4	7,5-2,6,3,4,1	5,7,2,3,6,4-1														
201253091502	ダ	右	1250	晴	良	12:25	C1三		2012-9-15	11	福山	1	(馬齢)		6	360	4	6.0	140	4.0	3.0	430	5.0	5.0	110	1.0	3-6	3370	10	6=>3	4320	16	3-5-6	1870	7	6=>3=>5	16720	47	3,8,1,(2,7),4,5,6	3,8,1,(2,7),5,4,6	3,8,(1,2,7,5),6,4	3,5,6,1,(2,8),4,7														
201253091503	ダ	右	1250	晴	良	13:00	ルーキーシリーズ第六		2012-9-15	11	福山	1	(馬齢)		7	290	2	7.0	130	1.0	6.0	210	3.0				6-7	980	4	7=>6	2140	8	3-6-7	340	1	7=>6=>3	3660	13	7623415	7623415	7632415	7,6,3-4,2,5,1														
201253091504	ダ	右	1250	晴	良	13:35	C1二		2012-9-15	11	福山	1	(馬齢)		4	170	1	4.0	120	1.0	3.0	300	7.0	8.0	130	2.0	3-4	1760	7	4=>3	2040	8	3-4-8	1810	6	4=>3=>8	7260	22	24768351	2,4,6,7,8,(1,3,5)	24678135	4,2,6,7,8,1,3-5														
201253091505	ダ	右	1250	晴	良	14:10	C1一		2012-9-15	11	福山	1	(馬齢)		6	390	3	6.0	100	3.0	3.0	100	2.0	4.0	100	1.0	3-6	390	1	6=>3	790	3	3-4-6	320	1	6=>3=>4	1930	4	356148279	(3,6),(1,5),4,8,2,7,9	(3,6),4,1,8,5,2,7,9	364185297														
201253091506	ダ	右	1250	晴	良	14:50	3歳条件3		2012-9-15	11	福山	1	(馬齢)		6	170	1	6.0	100	2.0	1.0	140	3.0	3.0	100	1.0	1-6	590	3	6=>1	670	2	1-3-6	470	1	6=>1=>3	1590	3	45267318	4,5,6,2,7,1,3-8	4,5,6,2,7,1,3-8	6,4,5,1,(7,3),2-8														
201253091507	ダ	右	1250	晴	良	15:30	3歳条件2		2012-9-15	11	福山	1	(馬齢)		5	260	2	5.0	100	1.0	8.0	100	2.0	2.0	100	3.0	5-8	230	1	5=>8	440	1	2-5-8	260	1	5=>8=>2	1010	2	75821346	75821346	58721364	5,8,2,(1,6),4,(7,3)														
201253091508	ダ	右	1250	晴	良	16:10	津森敏史・綾香結婚記		2012-9-15	11	福山	1	(馬齢)		2	230	2	2.0	100	2.0	5.0	100	1.0	8.0	180	4.0	2-5	130	1	2=>5	450	2	2-5-8	360	2	2=>5=>8	1550	6	1,3,8,2,5,6,(4,7)	13285674	(1,3,8,5),2,7,6,4	52813764														
201253092307	ダ	右	1250	晴	良	15:30	福山オーナーズホース		2012-9-23	11	福山	4	(馬齢)		6	330	2	6.0	120	1.0	3.0	190	3.0				3-6	840	4	6=>3	1240	3	1-3-6	1190	4	6=>3=>1	4380	12	7,(1,2,3),4,6,5	7,3,(1,2),6,4,5	7312645	3,7,1,6,2,(5,4)														
201253092308	ダ	右	1250	晴	良	16:10	C1二		2012-9-23	11	福山	4	(馬齢)		2	160	1	2.0	100	1.0	1.0	140	2.0				1-2	190	1	2=>1	300	1	1-2-4	870	4	2=>1=>4	2110	8	4531278	4,5,(1,3),(2,7),8	4513278	(4,5),1,2,8,3,7														
201253092309	ダ	右	1250	晴	良	16:50	福山てんまや賞B1・ 		2012-9-23	11	福山	4	(馬齢)		6	2180	7	6.0	420	4.0	5.0	450	5.0	3.0	150	3.0	5-6	23410	29	6=>5	30250	50	3-5-6	10910	27	6=>5=>3	237380	271	(2,3,7),9,1,8,6,5,10,4	23798156410	(2,3,7),8,9,5,1,6,4,10	(3,7),(8,5,6),(2,9),1,4,10														
201253092310	ダ	右	1250	晴	良	17:30	野分スプリントC1一		2012-9-23	11	福山	4	(馬齢)		3	1990	4	3.0	170	4.0	6.0	130	2.0	4.0	110	1.0	3-6	2970	7	3=>6	5930	15	3-4-6	2910	9	3=>6=>4	29750	67	36487591021	3,6,4,8,7,5,9,10,2-1	3,6,4,8-7,5,9,10,2=1	3,6,4,8-7,5,9,2,10=1														
201253092909	ダ	右	1600	雨	稍重	16:50	萩特別A3・B1一 		2012-9-29	11	福山	5	(別定)		4	760	4	4.0	380	4.0	7.0	310	3.0				4-7	1420	6	4=>7	3700	12	1-4-7	670	3	4=>7=>1	7410	27	3725164	3,7,(2,5),1,(4,6)	(3,7),2,1,4,5,6	(7,4),3,1,2,5,6						4-7	310	6.0	1-4	240	4.0	1-7	200	2.0
201253092910	ダ	右	1250	雨	稍重	17:30	3歳秋霖スプリント3		2012-9-29	11	福山	5	(馬齢)		1	150	1	1.0	100	1.0	4.0	490	7.0	9.0	110	2.0	1-4	3000	9	1=>4	4040	11	1-4-9	1630	5	1=>4=>9	8830	27	(1,6),4,8,(2,10),9,3,5	1104829635	1104982563	1,4,10,2,9,3,(8,5),6			1-4	4950.0	9.0	1-4	890	9.0	1-9	140	1.0	4-9	1,360	13.0
201253093003	ダ	右	1250	雨	不良	13:00	C1四		2012-9-30	11	福山	6	(馬齢)		1	380	2	1.0	110	2.0	3.0	100	1.0	5.0	200	4.0	1-3	280	1	1=>3	730	3	1-3-5	500	2	1=>3=>5	2310	6	1,4,3,6,8,(2,5),7-9	1,4,3,(5,6,8),2,7=9	1,3,2,(5,6),7,4,8=9	1,3,2,5,7,6,8-4=9			1-3	320.0	1.0	1-3	180	1.0	1-5	460	7.0	3-5	210	2.0
201253093004	ダ	右	1250	雨	不良	13:35	HBA日高軽種馬農業 		2012-9-30	11	福山	6	(馬齢)		3	110	1	3.0	100	1.0	6.0	250	4.0				3-6	150	1	3=>6	160	1	2-3-6	260	2	3=>6=>2	300	1	3,6,(4,5),2-1	3,6,4,5,2-1	3,6,(4,5),2=1	3-6-5,2,4,1						3-6	100	1.0	2-3	130	2.0	2-6	210	5.0
201253093005	ダ	右	1250	晴	不良	14:10	C1三		2012-9-30	11	福山	6	(馬齢)		9	110	1	9.0	100	1.0	6.0	310	3.0	3.0	560	6.0	6-9	380	2	9=>6	470	2	3-6-9	1420	6	9=>6=>3	2830	8	691583427	6,9,1,5,3,8,4,(2,7)	6,9,1,5,3,4,2,(7,8)	691354278			6-8	340.0	1.0	6-9	280	3.0	3-9	470	7.0	3-6	950	11.0
201253100705	ダ	右	1250	晴	良	13:40	C1三		2012-10-7	12	福山	2	(馬齢)		7	150	1	7.0	110	1.0	1.0	130	2.0				1-7	330	1	7=>1	360	1	1-4-7	470	2	7=>1=>4	1200	3	1,7,3,6,(2,4,5)	1,7,(3,6),2,4,5	1,7,(3,4),(2,6),5	1743265						1-7	140	1.0	4-7	290	5.0	1-4	420	8.0
201253100706	ダ	右	1250	晴	良	14:20	C1二		2012-10-7	12	福山	2	(馬齢)		6	130	1	6.0	100	1.0	5.0	110	2.0				5-6	130	1	6=>5	160	1	1-5-6	150	1	6=>5=>1	290	1	261574	2,6,1,5,7-4	2,6,5,1,7-4	625174						5-6	100	1.0	1-6	140	3.0	1-5	110	2.0
