	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201230101804	ダ	右	1000	晴	重	16:25	3歳以上C4ー1組		2012-10-18	13	門別	6	80万円以下	(馬齢)	6.0	220.0	1.0	6.0	100	1.0	5.0	120	2.0	9.0	210	6.0	5-6	600.0	3.0	5-6	520.0	1.0	6=>5	1110.0	3.0	5-6-9	1760.0	4.0	6=>5=>9	6550.0	12.0			(6,8),10,11,5,9,4,3,2,7,1	(6,8)-10,11,5,9,4,3,(2,7),1			5-6	260	1.0	6-9	700	10.0	5-9	830	13.0
201230101805	ダ	右	1700	晴	重	16:55	2歳		2012-10-18	13	門別	6	10万円以下	(馬齢)	4.0	1700.0	6.0	4.0	130	3.0	1.0	100	1.0	6.0	220	5.0				1-4	450.0	3.0	4=>1	1630.0	4.0	1-4-6	570.0	2.0	4=>1=>6	5940.0	17.0	(1,4),8,(6,7),(2,5),3	(1,4),8,6,7,(2,5)-3	(1,4),5,6,8,7,2,3	(1,4),(5,6),(7,8),(2,3)			1-4	290	3.0	4-6	590	9.0	1-6	290	2.0
201230101806	ダ	右	1200	晴	重	17:25	3歳以上C4ー1組		2012-10-18	13	門別	6	80万円以下	(馬齢)	10.0	200.0	1.0	10.0	100	1.0	9.0	130	3.0	11.0	120	2.0	7-8	190.0	1.0	9-10	340.0	2.0	10=>9	690.0	3.0	9-10-11	220.0	1.0	10=>9=>11	1210.0	3.0			(9,11),10,6,(5,3,7),4,2,1-8	(9,11),10,6,5,3,7,4,2,1-8			9-10	150	2.0	10-11	110	1.0	9-11	190	3.0
201230101807	ダ	右	1200	晴	重	18:00	2歳		2012-10-18	13	門別	6	50万円以下	(別定)	2.0	2210.0	8.0	2.0	270	6.0	8.0	170	2.0	7.0	120	1.0	2-6	2300.0	8.0	2-8	4030.0	14.0	2=>8	6880.0	25.0	2-7-8	3240.0	9.0	2=>8=>7	41450.0	114.0			5,8,7,(6,10),11,2,1,12,3,(4,9)	(5,8),(6,7),(10,11),(1,2),(3,12),9,4			2-8	810	10.0	2-7	630	6.0	7-8	390	2.0
201230101808	ダ	右	1200	晴	重	18:30	3歳以上C3ー2組		2012-10-18	13	門別	6	120万円以下	(馬齢)	1.0	220.0	1.0	1.0	110	1.0	5.0	130	2.0	6.0	430	7.0	1-5	430.0	2.0	1-5	500.0	2.0	1=>5	540.0	1.0	1-5-6	5620.0	17.0	1=>5=>6	10270.0	26.0			(4,9),7,(2,6,10),1,12,5,8,3,11	4,9,7,2,6,(1,10),12,5,8,(3,11)			1-5	170	1.0	1-6	1,190	14.0	5-6	1,570	19.0
201230101809	ダ	右	1700	晴	重	19:00	知内産ニラ「北の華」 		2012-10-18	13	門別	6	120万円以下	(馬齢)	3.0	910.0	3.0	3.0	120	2.0	9.0	130	3.0	4.0	270	4.0	3-8	330.0	1.0	3-9	710.0	3.0	3=>9	3140.0	11.0	3-4-9	2850.0	10.0	3=>9=>4	13800.0	46.0	9,2,(5,10),4,1,(3,7),6,8	9,2,5,10,(1,4),(3,7),(8,6)	9,2,(10,4),1,7,5,3,6,8	9,2,(1,10,4),3,(5,7),6,8			3-9	400	5.0	3-4	540	6.0	4-9	850	9.0
201230101810	ダ	右	1200	晴	重	19:30	JAしずない太陽の瞳 		2012-10-18	13	門別	6	600万円以下	(別定)	6.0	120.0	1.0	6.0	100	1.0	11.0	180	3.0	1.0	300	5.0	6-8	410.0	3.0	6-11	540.0	2.0	6=>11	580.0	3.0	1-6-11	1770.0	6.0	6=>11=>1	3510.0	9.0			(3,6),8,(1,9),(2,10),11,4,7,5	(3,6),8,1,(2,9,10),11,4,5,7			6-11	210	2.0	1-6	360	4.0	1-11	1,700	17.0
201230101811	ダ	右	1700	晴	重	20:00	新ひだか町特別 		2012-10-18	13	門別	6	(別定)		2.0	220.0	1.0	2.0	140	3.0	4.0	280	5.0	7.0	120	2.0				2-4	2460.0	8.0	2=>4	3030.0	12.0	2-4-7	2300.0	8.0	2=>4=>7	15240.0	48.0	2,4,(3,7),1,8,5,6	2,4,(3,7),1,8-(5,6)	(2,4),7,3,(1,8),6,5	(2,4),7,3,6,8,1,5			2-4	590	7.0	2-7	300	4.0	4-7	800	10.0
201230101812	ダ	右	1800	晴	重	20:35	瑞穂賞〔H2〕	G	2012-10-18	13	門別	6	(別定)		6.0	390.0	2.0	6.0	160	2.0	1.0	560	8.0	3.0	1,490	10.0	1-5	8290.0	16.0	1-6	11370.0	24.0	6=>1	17000.0	34.0	1-3-6	72420.0	101.0	6=>1=>3	353060.0	455.0	5,2,9,(6,12),1,(4,11),(7,3),10,8	5,2,9,6,12,1,7,11,4,(3,10),8	(5,6),2,(9,1),7,(10,11),(3,12),8,4	6,5,2,9,1,7,10,3,11,(12,8),4			1-6	2,610	21.0	3-6	3,820	27.0	1-3	9,600	47.0
201230102301	ダ	右	1000	雨	重	14:45	2歳		2012-10-23	14	門別	1	10万円以下	(馬齢)	10.0	2540.0	9.0	10.0	510	8.0	8.0	330	6.0	7.0	420	7.0	6-7	2500.0	15.0	8-10	28570.0	48.0	10=>8	49110.0	102.0	7-8-10	87500.0	125.0	10=>8=>7	247970.0	552.0			10,6,9,(2,3,12),4,(8,11),5,(1,7)	10,6,9,(3,12),2,8,4,11,5,7,1			8-10	7,300	46.0	7-10	3,690	34.0	7-8	1,810	22.0
201230102302	ダ	右	1200	曇	重	15:15	3歳以上C4ー7組		2012-10-23	14	門別	1	80万円以下	(馬齢)	5.0	1090.0	4.0	5.0	170	4.0	7.0	100	1.0	4.0	160	3.0				5-7	750.0	3.0	5=>7	2940.0	10.0	4-5-7	990.0	3.0	5=>7=>4	10650.0	32.0			5,7,(2,4),8,(3,6),1	5,7,4,2,(3,6),8,1			5-7	460	6.0	4-5	510	7.0	4-7	200	2.0
201230102303	ダ	右	1000	曇	重	15:45	3歳以上C4ー8組		2012-10-23	14	門別	1	80万円以下	(馬齢)	4.0	150.0	1.0	4.0	100	1.0	2.0	100	2.0	5.0	1,930	11.0	2-4	270.0	1.0	2-4	190.0	1.0	4=>2	330.0	1.0	2-4-5	3360.0	8.0	4=>2=>5	15270.0	42.0			4,2,9,(1,5,10),11,7,3,8-6	4,2,9,(1,5),10,(3,7,11),8-6			2-4	170	1.0	4-5	2,390	25.0	2-5	1,310	16.0
201230102304	ダ	右	1000	曇	重	16:15	2歳		2012-10-23	14	門別	1	10万円以下	(馬齢)	12.0	750.0	4.0	12.0	200	3.0	10.0	210	4.0	5.0	230	5.0	7-8	1100.0	6.0	10-12	2070.0	10.0	12=>10	4720.0	18.0	5-10-12	15960.0	44.0	12=>10=>5	82750.0	211.0			12,(4,8),(3,5),2,1,10,11,6,9-7	12,(4,8),(3,5),(2,10),1,6,11,9-7			10-12	1,080	10.0	5-12	5,020	34.0	5-10	2,870	22.0
201230102305	ダ	右	1200	曇	重	16:45	3歳以上C4ー8組		2012-10-23	14	門別	1	80万円以下	(馬齢)	5.0	140.0	1.0	5.0	100	1.0	7.0	130	2.0	3.0	440	6.0	5-6	300.0	1.0	5-7	330.0	1.0	5=>7	380.0	1.0	3-5-7	2100.0	5.0	5=>7=>3	4650.0	10.0			(4,5,7),8,(2,3,6),(9,11),1-12	5,7,4,8,2,3,6,(1,9),11-12			5-7	130	1.0	3-5	530	7.0	3-7	1,650	15.0
201230102306	ダ	右	1700	曇	重	17:20	3歳以上C4ー6組		2012-10-23	14	門別	1	80万円以下	(馬齢)	7.0	2360.0	8.0	7.0	200	5.0	1.0	120	1.0	9.0	120	2.0	1-7	1560.0	7.0	1-7	1610.0	6.0	7=>1	9650.0	27.0	1-7-9	1490.0	4.0	7=>1=>9	22640.0	66.0	(3,6),10,7,(4,9),1,(2,5,8)	(3,6),10,7,4,9,1,8,5,2	(3,6),(7,10),(9,1),4,(5,8),2	3,6,(7,9),1,(4,10,5),2,8			1-7	550	6.0	7-9	690	9.0	1-9	200	1.0
201230102307	ダ	右	1200	曇	重	17:55	2歳		2012-10-23	14	門別	1	50万円以下	(別定)	1.0	620.0	3.0	1.0	170	3.0	12.0	120	1.0	8.0	240	4.0	1-8	780.0	4.0	1-12	510.0	2.0	1=>12	2270.0	7.0	1-8-12	2130.0	6.0	1=>12=>8	13940.0	39.0			10,1,5,(6,7,11,12,8),4,9,2,3	10,1,(5,7),(6,11,12,8),4-9,2,3			1-12	140	1.0	1-8	1,060	14.0	8-12	400	5.0
201230102308	ダ	右	1200	曇	重	18:25	みついし花だより賞		2012-10-23	14	門別	1	80万円以下	(馬齢)	4.0	200.0	1.0	4.0	120	2.0	2.0	100	1.0	5.0	390	7.0	2-4	190.0	1.0	2-4	150.0	1.0	4=>2	250.0	1.0	2-4-5	2650.0	7.0	4=>2=>5	4960.0	14.0			(2,5),(8,9),1,3,6,(4,11),7	2,(5,9),8,1,6,3,4,(7,11)			2-4	120	1.0	4-5	1,420	12.0	2-5	1,710	13.0
201230102309	ダ	右	1700	曇	重	18:55	優駿の里「安平町チー		2012-10-23	14	門別	1	80万円以下	(馬齢)	9.0	120.0	1.0	9.0	100	1.0	1.0	140	3.0	8.0	170	4.0	1-8	300.0	1.0	1-9	320.0	1.0	9=>1	400.0	1.0	1-8-9	630.0	2.0	9=>1=>8	1920.0	6.0	5,2,9,(4,8),1,6,3,7	5,2,9,4,8,1,6,3-7	(5,2,9),4,8,1-6,3,7	(5,2,9),4,(1,8)-6,3-7			1-9	170	2.0	8-9	280	3.0	1-8	610	7.0
201230102310	ダ	右	1800	曇	重	19:30	優駿の里「安平町雪だ 		2012-10-23	14	門別	1	200万円以下	(別定)	3.0	130.0	1.0	3.0	100	1.0	10.0	260	6.0	1.0	130	2.0	3-7	1500.0	5.0	3-10	2360.0	6.0	3=>10	2890.0	8.0	1-3-10	2310.0	8.0	3=>10=>1	10370.0	31.0	8,(2,3),9,5,1,(4,12),(10,11),6	8,3,(2,5,9),1,4,12-(10,11),6	3,8,(5,1),9,(2,12),4,(10,11),6	3,1,8,5,2,12,4,(9,10,11),6			3-10	490	8.0	1-3	150	1.0	1-10	1,150	14.0
201230102311	ダ	右	1200	曇	重	20:00	ホッカイドウ競馬三石 		2012-10-23	14	門別	1	250万円以下	(馬齢)	1.0	390.0	2.0	1.0	120	2.0	9.0	100	1.0	7.0	160	4.0	1-7	220.0	1.0	1-9	240.0	1.0	1=>9	680.0	2.0	1-7-9	460.0	2.0	1=>9=>7	2250.0	6.0			3,(7,9),1,8,2,(10,11),4,6,5	3,9,7,1,(2,8),10,(4,11),6,5			1-9	140	1.0	1-7	310	4.0	7-9	280	3.0
201230102312	ダ	右	1700	曇	重	20:35	JA門別馬舞米特別 		2012-10-23	14	門別	1	250万円以下	(馬齢)	2.0	190.0	1.0	2.0	100	1.0	4.0	110	2.0	7.0	150	5.0	2-4	310.0	1.0	2-4	330.0	1.0	2=>4	640.0	1.0	2-4-7	600.0	1.0	2=>4=>7	2080.0	1.0	(9,7),2,4,(1,6),10,8,3,5	97246110385	(9,7),2,4,6,10,1,8,3,5	(7,2),9,4,6,(1,10),8,3,5			2-4	200	1.0	2-7	260	5.0	4-7	210	2.0
201230102401	ダ	右	1200	晴	稍重	14:50	3歳以上C4ー8組		2012-10-24	14	門別	2	80万円以下	(馬齢)	6.0	200.0	1.0	6.0	100	1.0	4.0	180	4.0	9.0	120	2.0	4-6	1490.0	5.0	4-6	1120.0	5.0	6=>4	1860.0	6.0	4-6-9	1410.0	6.0	6=>4=>9	6350.0	17.0			1,2,(4,3,7),8,(6,9),5	1,2,(4,3),(8,7),(6,9),5			4-6	520	9.0	6-9	200	1.0	4-9	1,040	14.0
201230102402	ダ	右	1200	晴	稍重	15:20	3歳以上C4ー7組		2012-10-24	14	門別	2	80万円以下	(馬齢)	7.0	320.0	2.0	7.0	130	2.0	3.0	150	3.0	8.0	290	5.0	3-6	530.0	3.0	3-7	530.0	3.0	7=>3	1330.0	4.0	3-7-8	4290.0	16.0	7=>3=>8	11540.0	28.0			(2,3),8,7,12,9,1,(10,5),(4,11)-6	(2,3),8,7,12,1,9,5,10,11,4,6			3-7	390	3.0	7-8	1,090	14.0	3-8	1,300	17.0
201230102403	ダ	右	1700	晴	稍重	15:50	2歳		2012-10-24	14	門別	2	10万円以下	(馬齢)	6.0	140.0	1.0	6.0	100	1.0	9.0	190	3.0	4.0	190	4.0	6-8	170.0	1.0	6-9	440.0	2.0	6=>9	640.0	2.0	4-6-9	980.0	3.0	6=>9=>4	2930.0	5.0	(6,7),9,5,8,3,4,1,2	(6,7,9),5,8,3,(1,4),2	(6,7,9,8),(5,3,1),4,2	6,(7,9),8,(5,3),1,(4,2)			6-9	290	3.0	4-6	290	2.0	4-9	930	13.0
201230102404	ダ	右	1000	晴	稍重	16:20	3歳以上C4ー6組		2012-10-24	14	門別	2	80万円以下	(馬齢)	8.0	280.0	2.0	8.0	110	2.0	6.0	110	1.0	7.0	120	3.0	5-6	330.0	1.0	6-8	680.0	3.0	8=>6	1190.0	3.0	6-7-8	510.0	1.0	8=>6=>7	2930.0	5.0			1,(3,6),(9,11),7,8,4,5,12,10,2	(1,3,6),11,7,9,8,5,4,(10,12),2			6-8	180	2.0	7-8	170	1.0	6-7	200	3.0
201230102405	ダ	右	1200	晴	稍重	16:50	2歳牝馬		2012-10-24	14	門別	2	10万円以下	(馬齢)	7.0	550.0	4.0	7.0	160	2.0	10.0	220	5.0	6.0	110	1.0	6-8	480.0	2.0	7-10	2600.0	10.0	7=>10	3710.0	17.0	6-7-10	1530.0	5.0	7=>10=>6	13280.0	45.0			(1,2),5,6,(4,10),3,(9,11)-7	(1,2),(5,10),6,4,(3,9),11,7			7-10	600	10.0	6-7	340	3.0	6-10	500	8.0
201230102406	ダ	右	1700	晴	稍重	17:20	2歳		2012-10-24	14	門別	2	50万円以下	(別定)	7.0	5850.0	11.0	7.0	1,080	11.0	5.0	790	9.0	6.0	130	1.0	5-6	1530.0	7.0	5-7	53280.0	53.0	7=>5	97290.0	97.0	5-6-7	80330.0	136.0	7=>5=>6	534450.0	745.0	3,4,8,1,6,2,7,(9,12),5,10,11	3,4,8,(1,6),2,(9,7),12,5,10,11	(3,4,8),(9,6,2),12,7,1,5,10,11	(3,4,8),(6,7),(9,2),12,1,5,(11,10)			5-7	19,340	56.0	6-7	6,780	42.0	5-6	1,420	14.0
201230102407	ダ	右	1000	晴	稍重	17:55	3歳以上C4ー5組		2012-10-24	14	門別	2	80万円以下	(馬齢)	8.0	560.0	3.0	8.0	220	4.0	2.0	210	3.0	10.0	950	8.0	2-7	1420.0	5.0	2-8	1490.0	6.0	8=>2	3650.0	14.0	2-8-10	12250.0	36.0	8=>2=>10	48280.0	147.0			(2,7),(3,8,10),(4,9),1,11,(5,6)	(2,7,10),8,3,9,(1,4),11,(5,6)			2-8	790	8.0	8-10	2,890	22.0	2-10	1,890	18.0
201230102408	ダ	右	1200	晴	稍重	18:25	ひだか特産市賞		2012-10-24	14	門別	2	80万円以下	(馬齢)	8.0	440.0	2.0	8.0	120	2.0	9.0	110	1.0	10.0	160	4.0	7-7	220.0	1.0	8-9	200.0	1.0	8=>9	870.0	4.0	8-9-10	530.0	2.0	8=>9=>10	2870.0	6.0			(5,8),(9,11),10,2,(4,7,6),3,1	(9,8),10,11,(5,2),(3,6),(4,7),1			8-9	140	1.0	8-10	260	3.0	9-10	300	4.0
201230102409	ダ	右	1700	晴	稍重	19:00	浦河町長杯優駿ビレッ		2012-10-24	14	門別	2	80万円以下	(馬齢)	9.0	480.0	3.0	9.0	200	4.0	6.0	480	7.0	5.0	440	5.0	6-7	510.0	2.0	6-9	11140.0	18.0	9=>6	15960.0	32.0	5-6-9	19220.0	38.0	9=>6=>5	88640.0	180.0	7,11,10,(5,8),9,6,4,3,2,1	7,11,(10,8),5,9,6,4,3,2,1	7,8,(11,5),9,(10,4),6,3,2,1	7,(8,5),9,10,(11,4),6,3,2,1			6-9	2,290	19.0	5-9	1,060	11.0	5-6	3,100	22.0
201230102410	ダ	右	1200	晴	稍重	19:30	JAとみかわルシナ特 		2012-10-24	14	門別	2	200万円以下	(別定)	6.0	1240.0	3.0	6.0	210	4.0	9.0	100	1.0	10.0	1,900	11.0	5-7	270.0	2.0	6-9	440.0	2.0	6=>9	2300.0	8.0	6-9-10	15440.0	31.0	6=>9=>10	180270.0	240.0			9,(8,11),7,1,6,5,3,(12,10),2,4	9,(8,11),(1,7),6,5,(3,10),12,2-4			6-9	240	3.0	6-10	12,700	43.0	9-10	5,490	33.0
201230102411	ダ	右	1000	晴	稍重	20:00	トワイニング賞 		2012-10-24	14	門別	2	100万円以下	(馬齢)	7.0	1270.0	6.0	7.0	440	6.0	5.0	190	3.0	1.0	390	5.0	5-7	6710.0	16.0	5-7	3840.0	12.0	7=>5	10590.0	30.0	1-5-7	6990.0	23.0	7=>5=>1	77560.0	189.0			3,(5,7),9,6,(4,8),(1,2)	(3,5,7),9,(8,2),6,(4,1)			5-7	990	12.0	1-7	1,270	13.0	1-5	620	7.0
201230102412	ダ	右	1800	晴	稍重	20:35	さまに地場産フェア特 		2012-10-24	14	門別	2	300万円以下	(別定)	7.0	150.0	1.0	7.0	110	1.0	3.0	170	5.0	10.0	120	2.0	3-6	840.0	4.0	3-7	830.0	3.0	7=>3	1290.0	5.0	3-7-10	680.0	2.0	7=>3=>10	3630.0	8.0	7948101635211	7498101365211	7,(9,4),8,10,(3,1),5,2,6,11	7,9,4,3,(8,10),1,5-2,6,11			3-7	390	7.0	7-10	140	1.0	3-10	320	3.0
201230102501	ダ	右	1700	曇	良	14:45	3歳以上C4ー7組		2012-10-25	14	門別	3	80万円以下	(馬齢)	4.0	110.0	1.0	4.0	100	1.0	5.0	200	6.0	2.0	120	2.0				4-5	900.0	4.0	4=>5	1160.0	6.0	2-4-5	840.0	3.0	4=>5=>2	3140.0	10.0	2,(3,5),7,1,4,6,8	2,(3,5),(1,7),4,(8,6)	2,5,(3,4),(1,7,6),8	2,5,(3,4),(1,7,6),8			4-5	390	6.0	2-4	140	1.0	2-5	890	11.0
201230102502	ダ	右	1000	曇	良	15:15	3歳以上C4ー7組		2012-10-25	14	門別	3	80万円以下	(馬齢)	5.0	330.0	1.0	5.0	170	4.0	4.0	200	5.0	9.0	110	1.0	4-5	2210.0	9.0	4-5	1840.0	9.0	5=>4	5550.0	21.0	4-5-9	2580.0	10.0	5=>4=>9	23600.0	81.0			5,(1,3),9,4,2,8,6,7	(3,5),9,(2,1),4,8,6,7			4-5	580	9.0	5-9	490	8.0	4-9	390	4.0
201230102503	ダ	右	1200	曇	良	15:45	2歳		2012-10-25	14	門別	3	10万円以下	(馬齢)	12.0	250.0	1.0	12.0	120	1.0	10.0	130	2.0	6.0	200	5.0	7-8	940.0	4.0	10-12	830.0	2.0	12=>10	1190.0	3.0	6-10-12	1640.0	5.0	12=>10=>6	6590.0	17.0			(5,6,12),1,8,(3,4,10),11,2,7	(5,6,12),10,(1,8),4,3,(2,11),7			10-12	460	6.0	6-12	450	3.0	6-10	1,050	16.0
201230102504	ダ	右	1700	曇	良	16:15	3歳以上C4ー3組		2012-10-25	14	門別	3	80万円以下	(馬齢)	9.0	3310.0	7.0	9.0	320	6.0	7.0	210	2.0	3.0	220	4.0	6-7	180.0	1.0	7-9	4820.0	12.0	9=>7	15320.0	31.0	3-7-9	6530.0	16.0	9=>7=>3	100710.0	181.0	(1,6),(4,9),(2,3),(5,7),8,10,11	1,6,9,4,(2,3),7,5,8,10,11	1,6,9,7,(2,4,3,8),5,10,11	(6,9,7),1,8,(2,4,3),5,10,11			7-9	1,340	11.0	3-9	1,780	17.0	3-7	390	4.0
201230102505	ダ	右	1000	雨	良	16:45	2歳		2012-10-25	14	門別	3	50万円以下	(別定)	10.0	310.0	2.0	10.0	150	3.0	2.0	240	5.0	4.0	120	1.0	2-8	5060.0	16.0	2-10	4580.0	14.0	10=>2	9140.0	27.0	2-4-10	2850.0	9.0	10=>2=>4	21960.0	70.0			(1,2),4,7,(8,10),5,6,9,3,11	(1,2),(4,7),10,8,5,6,(9,3),11			2-10	1,580	16.0	4-10	230	2.0	2-4	460	6.0
201230102506	ダ	右	1200	雨	良	17:15	Aiba静内祭賞		2012-10-25	14	門別	3	80万円以下	(馬齢)	6.0	120.0	1.0	6.0	110	1.0	11.0	640	8.0	4.0	210	5.0	5-8	260.0	1.0	6-11	2640.0	7.0	6=>11	2670.0	8.0	4-6-11	3590.0	10.0	6=>11=>4	14190.0	36.0			6,(11,12),(1,3),2,(4,8)-7,5,10,9	6,(3,11),(1,12),(2,4),8,7,5,10,9			6-11	1,130	12.0	4-6	240	2.0	4-11	3,180	19.0
201230102507	ダ	右	1700	雨	稍重	17:50	蠍座特別 		2012-10-25	14	門別	3	100万円以下	(馬齢)	1.0	1370.0	6.0	1.0	720	6.0	6.0	480	5.0							1-6	4450.0	16.0	1=>6	12470.0	38.0	1-6-7	5040.0	22.0	1=>6=>7	49430.0	167.0	6,8,(1,4),(5,7),2	6,8,1,4,(5,7),2	(6,8),1,(5,7),4,2	6,8,1,(5,7),4-2			1-6	2,080	20.0	1-7	890	11.0	6-7	360	4.0
201230102508	ダ	右	1200	雨	稍重	18:20	ナナセちゃん賞		2012-10-25	14	門別	3	80万円以下	(馬齢)	1.0	200.0	1.0	1.0	130	1.0	10.0	150	3.0	3.0	190	4.0	1-7	320.0	2.0	1-10	530.0	2.0	1=>10	800.0	2.0	1-3-10	1930.0	7.0	1=>10=>3	6480.0	19.0			1,4,(3,9,10),5,(6,12),(7,11),8,2	1,(3,4,10),9,5,(7,11),(2,8,6),12			1-10	360	3.0	1-3	490	6.0	3-10	1,050	13.0
201230102509	ダ	右	1800	雨	稍重	18:50	三石川特別 		2012-10-25	14	門別	3	800万円以下	(別定)	1.0	340.0	3.0	1.0	310	3.0	4.0	470	4.0							1-4	830.0	5.0	1=>4	2110.0	11.0	1-4-6	1390.0	7.0	1=>4=>6	5590.0	24.0	3,5,6,4,(1,2,7)	3,(5,6),4,1,(2,7)	4,6,(3,5),(1,2),7	4,6,(3,5),(1,2),7			1-4	330	4.0	1-6	490	9.0	4-6	490	10.0
201230102510	ダ	右	1200	雨	稍重	19:25	日胆農協青年部“絆” 		2012-10-25	14	門別	3	200万円以下	(別定)	7.0	170.0	1.0	7.0	100	1.0	5.0	130	4.0	1.0	130	3.0	5-6	620.0	2.0	5-7	710.0	2.0	7=>5	920.0	3.0	1-5-7	1330.0	4.0	7=>5=>1	3530.0	10.0			1,7,(5,10),9,2,(3,4,12),6-(11,8)	1,7,10,5,9,2,3,4,12,6-8,11			5-7	330	3.0	1-7	260	2.0	1-5	570	6.0
201230102511	ダ	右	1200	雨	稍重	20:00	エーデルワイス賞〔J	G3	2012-10-25	14	門別	3	(馬齢)		10.0	1070.0	5.0	10.0	350	5.0	12.0	1,440	10.0	8.0	290	4.0	6-7	4900.0	15.0	10-12	17150.0	32.0	10=>12	26800.0	55.0	8-10-12	68810.0	126.0	10=>12=>8	731860.0	820.0			2,(3,9),1,10,(4,8,11),(5,14),13,12,7,6	3,(2,9),10,1,(4,8,11),5,14,12,13,7-6			10-12	6,260	41.0	8-10	2,170	19.0	8-12	9,200	56.0
201230103001	ダ	右	1000	曇	重	14:45	2歳牝馬		2012-10-30	14	門別	4	10万円以下	(馬齢)	4.0	220.0	1.0	4.0	130	1.0	6.0	140	4.0	3.0	140	3.0	4-6	400.0	2.0	4-6	370.0	2.0	4=>6	560.0	2.0	3-4-6	1140.0	3.0	4=>6=>3	3610.0	7.0			4,5,6,3,9,(2,7),8,1	4,(5,6),3-9,(2,7),8,1			4-6	170	1.0	3-4	410	4.0	3-6	420	5.0
201230103002	ダ	右	1200	曇	重	15:15	2歳		2012-10-30	14	門別	4	10万円以下	(馬齢)	2.0	550.0	3.0	2.0	130	2.0	11.0	130	1.0	3.0	150	5.0	2-8	560.0	3.0	2-11	530.0	3.0	2=>11	1180.0	5.0	2-3-11	350.0	1.0	2=>11=>3	3130.0	10.0			(2,11),3,5,8,9,1,(6,10),7	(2,11),3,(5,8),(1,9)-10,6,7			2-11	220	3.0	2-3	160	2.0	3-11	140	1.0
201230103003	ダ	右	1700	曇	重	15:50	日高山脈賞		2012-10-30	14	門別	4	80万円以下	(馬齢)	6.0	170.0	1.0	6.0	140	2.0	3.0	190	4.0	9.0	980	8.0	3-5	510.0	2.0	3-6	870.0	2.0	6=>3	960.0	3.0	3-6-9	5380.0	12.0	6=>3=>9	14450.0	33.0	(7,8,9),11,12,6,(1,3),(5,10),2	(7,8,9),(6,11),12,3,1,5,10,2	(8,9),11,(6,12),(3,5,2),(7,10)	(8,9),(6,11,2),12,5,3,10-7			3-6	240	2.0	6-9	1,080	8.0	3-9	1,900	14.0
201230103004	ダ	右	1000	曇	重	16:25	3歳以上C4ー4組		2012-10-30	14	門別	4	80万円以下	(馬齢)	1.0	190.0	1.0	1.0	140	3.0	12.0	110	1.0	2.0	280	6.0	1-8	310.0	1.0	1-12	310.0	1.0	1=>12	440.0	1.0	1-2-12	1190.0	4.0	1=>12=>2	3220.0	7.0			1,7,12,(6,2),11,8,3,4,9,5	1,7,12,6,2,11,8-3,4,9-5			1-12	150	1.0	1-2	680	11.0	2-12	540	5.0
201230103005	ダ	右	1200	曇	重	17:00	3歳以上C4ー2組		2012-10-30	14	門別	4	80万円以下	(馬齢)	1.0	360.0	3.0	1.0	140	3.0	9.0	100	1.0	5.0	120	2.0	1-7	550.0	2.0	1-9	430.0	2.0	1=>9	1290.0	5.0	1-5-9	470.0	1.0	1=>9=>5	4130.0	10.0			11,(6,9),(3,7,5),4,12,1,(2,8)-10	11,(6,9),(3,5),7,(4,1),12,2,8-10			1-9	220	3.0	1-5	210	2.0	5-9	140	1.0
201230103006	ダ	右	1200	曇	重	17:30	2歳		2012-10-30	14	門別	4	50万円以下	(別定)	6.0	410.0	2.0	6.0	140	2.0	4.0	130	1.0	12.0	160	4.0	4-5	930.0	6.0	4-6	1150.0	5.0	6=>4	1440.0	2.0	4-6-12	1480.0	3.0	6=>4=>12	8450.0	16.0			(1,5,6),8,4,12,3,(2,9,10,11),7	(1,5,6),8,4,12,3,(9,10),2,11,7			4-6	360	4.0	6-12	550	7.0	4-12	360	2.0
201230103007	ダ	右	1700	曇	重	18:00	2歳		2012-10-30	14	門別	4	50万円以下	(別定)	9.0	230.0	1.0	9.0	100	1.0	10.0	640	9.0	12.0	600	8.0	7-7	2120.0	10.0	9-10	2430.0	8.0	9=>10	2730.0	9.0	9-10-12	9000.0	31.0	9=>10=>12	39420.0	115.0	1,10,12,4,(2,5,7,9),3,8,6,11	1,10,12,4,(2,7,9),5,3,6,8,11	(1,10),12,(4,7,9),(3,8),2,5,11,6	(1,10),12,(4,9),7,3,8,2,5,11,6			9-10	780	8.0	9-12	650	5.0	10-12	2,110	22.0
