	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201248112609	ダ	右	1400	雨	不良	15:40	切干賞 		2012-11-26	18	名古屋	1	(定量)		6	130	1	6.0	100	1.0	8.0	100	2.0	6-8	310	2	6=>8	370	2.0	2-6-8	140	1.0	6=>8=>2	470	2.0		6,8,1,2,5,9-7,4,3	6,8,1,2,5,9-7,3,4	6,8,2,5,1,9-(3,4,7)			2.0	100	3.0	6-8	290.0	2.0				6-8	120	2.0	2-6	110	1.0	2-8	140	3.0
201248112610	ダ	右	1600	雨	不良	16:15	射手座特別 		2012-11-26	18	名古屋	1	(定量)		7	200	1	7.0	120	3.0	2.0	120	2.0	2-7	350	2	7=>2	800	5.0	2-7-8	190	1.0	7=>2=>8	1330	3.0		7,2,8,(3,6),9,4,1,5	7,2,(6,8),4,9,3,1,5	7,2,4,8,6-9,3,1,5			8.0	110	1.0	2-7	400.0	3.0				2-7	150	3.0	7-8	120	1.0	2-8	150	2.0
201248112701	ダ	右	1400	晴	不良	11:30	サラC23組		2012-11-27	18	名古屋	2	(定量)		7	1680	4	7.0	610	4.0	5.0	260	2.0	5-7	3140	5	7=>5	11560	16.0	1-5-7	3880	6.0	7=>5=>1	33820	39.0		7651234.0	7651234.0	7561234.0												5-7	480	5.0	1-7	550	6.0	1-5	280	4.0
201248112702	ダ	右	1400	晴	不良	12:00	サラC22組		2012-11-27	18	名古屋	2	(定量)		8	550	3	8.0	140	2.0	4.0	150	4.0	4-8	2090	7	8=>4	3360	13.0	4-5-8	540	3.0	8=>4=>5	6940	23.0		8,2,(1,3),6,5,4,7	8,2,(3,4,5),6,1,7	85426371			5.0	110	1.0							4-8	360	5.0	5-8	240	3.0	4-5	120	1.0
201248112703	ダ	右	1400	晴	不良	12:30	サラC21組		2012-11-27	18	名古屋	2	(定量)		2	180	1	2.0	100	1.0	4.0	100	2.0	2-4	160	1	2=>4	350	1.0	2-4-5	630	2.0	2=>4=>5	1470	6.0		2,5,(4,8),6,3,7-1	2,5,4,8,6,(3,7)-1	2,5,4,8,6,7,3-1			5.0	110	4.0							2-4	130	1.0	2-5	350	5.0	4-5	310	4.0
201248112704	ダ	右	800	晴	不良	13:05	サラC20組		2012-11-27	18	名古屋	2	(定量)		2	220	2	2.0	120	2.0	5.0	110	1.0	2-5	150	1	2=>5	280	1.0	2-4-5	140	1.0	2=>5=>4	410	1.0				2564137.0												2-5	110	1.0	2-4	130	2.0	4-5	130	3.0
201248112705	ダ	右	1400	晴	不良	13:40	サラC19組		2012-11-27	18	名古屋	2	(定量)		5	110	1	5.0	100	1.0	3.0	100	2.0	3-5	120	1	5=>3	150	1.0	3-5-6	500	3.0	5=>3=>6	690	3.0		15632478	(1,5),6,3,4,2,(7,8)	53164278			6.0	170	5.0							3-5	120	1.0	5-6	200	3.0	3-6	460	8.0
201248112706	ダ	右	1400	晴	不良	14:15	サラC18組		2012-11-27	18	名古屋	2	(定量)		7	110	1	7.0	100	1.0	6.0	110	3.0	6-7	220	2	7=>6	350	2.0	1-6-7	150	1.0	7=>6=>1	390	2.0		6,7,(1,8),5-3-4,2	6,7,(1,8),5,3,(2,4)	6,7,1,5,8-3-2,4			1.0	110	2.0							6-7	120	2.0	1-7	110	1.0	1-6	160	3.0
201248112707	ダ	右	1600	晴	不良	14:45	サラB4組		2012-11-27	18	名古屋	2	(定量)		6	160	1	6.0	110	2.0	5.0	100	1.0	5-6	210	1	6=>5	320	1.0	3-5-6	200	1.0	6=>5=>3	780	1.0		3,5,(2,6),4,1,7,8	3,5,6,(2,4),1,7,8	35642178			3.0	130	3.0							5-6	130	1.0	3-6	180	4.0	3-5	130	2.0
201248112708	ダ	右	1400	晴	不良	15:15	箕祭賞		2012-11-27	18	名古屋	2	(定量)		1	1300	5	1.0	360	5.0	3.0	190	4.0	1-3	1670	7	1=>3	3570	17.0	1-3-8	800	4.0	1=>3=>8	11260	44.0		18235674.0	18235764.0	18325764.0			8.0	130	2.0							1-3	500	8.0	1-8	200	3.0	3-8	150	1.0
201248112709	ダ	右	1400	晴	不良	15:45	名古屋CCプロメテウ 		2012-11-27	18	名古屋	2	(定量)		5	270	1	5.0	140	2.0	3.0	980	7.0	3-5	5650	12	5=>3	9700	22.0	3-5-8	8830	17.0	5=>3=>8	66000	105.0		5,6,8,4,1,3-9,10,2-7	5,6,8,(3,4),1-2,9,10-7	5,6,8,4,3,1-2,9,10-7			8.0	550	5.0	3-5	4270.0	11.0				3-5	1,710	14.0	5-8	770	7.0	3-8	2,760	18.0
201248112801	ダ	右	1400	晴	重	11:30	サラ2歳2組		2012-11-28	18	名古屋	3	(定量)		1	870	4	1.0	420	4.0	2.0	150	2.0	1-2	1380	6	1=>2	5120	14.0	1-2-4	560	3.0	1=>2=>4	9550	28.0		126435	126435	(1,2),4,6,3-5												1-2	320	6.0	1-4	350	7.0	2-4	120	1.0
201248112802	ダ	右	1400	晴	重	12:00	サラC17組		2012-11-28	18	名古屋	3	(定量)		2	100	1	2.0	110	1.0	3.0	210	3.0	2-3	690	2	2=>3	780	2.0	2-3-6	120	1.0	2=>3=>6	850	3.0		2,3,6-4-1,5	2,3,6-4,1,5	2,3,6-1,4,5												2-3	110	3.0	2-6	100	1.0	3-6	110	2.0
201248112803	ダ	右	1400	晴	重	12:30	サラC16組		2012-11-28	18	名古屋	3	(定量)		5	240	2	5.0	130	2.0	3.0	160	3.0	3-5	120	1	5=>3	450	2.0	2-3-5	390	2.0	5=>3=>2	1610	5.0		3751264	3,5,7,(1,2),(4,6)	3572164												3-5	100	1.0	2-5	280	5.0	2-3	190	4.0
201248112804	ダ	右	1600	晴	重	13:00	2歳特別 		2012-11-28	18	名古屋	3	(定量)		2	560	3	2.0	100	1.0	4.0	120	2.0	2-4	440	2	2=>4	1680	6.0	2-4-6	580	3.0	2=>4=>6	4730	19.0		4,6,(2,5),1,3	465213	462153												2-4	150	2.0	2-6	320	7.0	4-6	180	3.0
201248112805	ダ	右	800	晴	重	13:30	サラC15組		2012-11-28	18	名古屋	3	(定量)		4	180	1	4.0	120	1.0	1.0	210	4.0	1-4	300	1	4=>1	550	1.0	1-3-4	280	1.0	4=>1=>3	1420	5.0				1,4,3,5,6,2-7												1-4	160	2.0	3-4	240	4.0	1-3	240	5.0
201248112806	ダ	右	1400	晴	重	14:00	サラC14組		2012-11-28	18	名古屋	3	(定量)		6	450	2	6.0	100	2.0	5.0	130	4.0	5-6	1020	5	6=>5	2380	10.0	3-5-6	110	1.0	6=>5=>3	2940	10.0		5673182.0	5637812.0	5631782.0			3.0	100	1.0							5-6	140	4.0	3-6	100	2.0	3-5	100	1.0
201248112807	ダ	右	1400	晴	重	14:35	サラC13組		2012-11-28	18	名古屋	3	(定量)		7	100	1	7.0	100	1.0	2.0	110	3.0	2-7	240	1	7=>2	250	1.0	1-2-7	270	1.0	7=>2=>1	510	1.0		71486253	7,1,(2,4),5,6,8-3	7,2,1,4,6,5,8-3			1.0	100	2.0							2-7	120	1.0	1-7	180	2.0	1-2	370	7.0
201248112808	ダ	右	1600	晴	重	15:10	冬日和賞		2012-11-28	18	名古屋	3	(定量)		4	100	1	4.0	100	1.0	1.0	100	2.0	1-4	200	1	4=>1	250	2.0	1-2-4	370	2.0	4=>1=>2	800	4.0		142653.0	146253.0	142653.0												1-4	120	1.0	2-4	150	3.0	1-2	310	6.0
201248112809	ダ	右	1400	晴	重	15:45	鷹狩賞		2012-11-28	18	名古屋	3	(定量)		6	170	1	6.0	100	2.0	1.0	110	3.0	1-6	250	1	6=>1	440	1.0	1-6-7	210	1.0	6=>1=>7	800	1.0		67314285	67341825	6,1,7,3,4,8,2-5			7.0	100	1.0							1-6	130	1.0	6-7	150	2.0	1-7	190	4.0
201248112810	ダ	右	1400	晴	重	16:20	ひいらぎ特別 		2012-11-28	18	名古屋	3	(別定)		2	1420	4	2.0	190	5.0	3.0	100	1.0	2-3	1740	5	2=>3	4310	12.0	2-3-4	1200	4.0	2=>3=>4	12900	38.0		23948571106.0	23948175106.0	23481795610.0			4.0	160	3.0	2-3	2060.0	8.0				2-3	320	4.0	2-4	370	6.0	3-4	210	3.0
201248112901	ダ	右	1400	晴	稍重	11:30	サラ2歳4組		2012-11-29	18	名古屋	4	(定量)		2	110	1	2.0	140	1.0	4.0	280	4.0	2-4	340	3	2=>4	370	2.0	1-2-4	310	2.0	2=>4=>1	620	1.0		4251736	4257136	(2,4)-5,3,1,7,6												2-4	150	3.0	1-2	140	2.0	1-4	330	5.0
201248112902	ダ	右	1400	晴	稍重	12:00	2歳牝馬		2012-11-29	18	名古屋	4	牝(定量)		3	210	1	3.0	110	1.0	4.0	310	4.0	3-4	870	4	3=>4	1490	4.0	3-4-5	5320	17.0	3=>4=>5	10890	38.0		8465731.0	8463751.0	4378516.0												3-4	320	3.0	3-5	850	11.0	4-5	1,970	18.0
201248112903	ダ	右	1400	晴	稍重	12:30	サラC12組		2012-11-29	18	名古屋	4	(定量)		2	110	1	2.0	100	1.0	4.0	110	2.0	2-4	110	1	2=>4	150	1.0	2-3-4	160	1.0	2=>4=>3	230	1.0		2471365.0	2471365.0	2437156.0												2-4	100	1.0	2-3	140	2.0	3-4	170	3.0
201248112904	ダ	右	1400	晴	稍重	13:00	阿部マリア17歳生誕		2012-11-29	18	名古屋	4	(定量)		5	280	2	5.0	210	2.0	1.0	260	3.0	1-5	1320	4	5=>1	2510	8.0	1-3-5	170	1.0	5=>1=>3	3650	13.0		5713624.0	5713624.0	5132764.0												1-5	140	3.0	3-5	110	1.0	1-3	130	2.0
201248112905	ダ	右	800	晴	稍重	13:30	サラC10組		2012-11-29	18	名古屋	4	(定量)		2	120	1	2.0	110	1.0	5.0	110	2.0	2-5	150	1	2=>5	230	1.0	2-4-5	130	1.0	2=>5=>4	260	1.0				2,5,(4,7)-6,1,3												2-5	100	1.0	2-4	130	3.0	4-5	120	2.0
201248112906	ダ	右	1400	晴	稍重	14:00	サラC9組		2012-11-29	18	名古屋	4	(定量)		1	470	4	1.0	120	4.0	8.0	100	1.0	1-8	250	1	1=>8	460	1.0	1-3-8	240	1.0	1=>8=>3	1480	4.0		14836572	1,8,(3,4),6,7,5,2	1,8,3,4-6,7,5,2			3.0	100	2.0							1-8	160	3.0	1-3	180	5.0	3-8	110	1.0
201248112907	ダ	右	1400	曇	稍重	14:35	サラC8組		2012-11-29	18	名古屋	4	(定量)		3	150	1	3.0	120	1.0	5.0	340	4.0	3-5	2030	4	3=>5	2720	5.0	1-3-5	420	2.0	3=>5=>1	4140	9.0		3561284	3,5,(6,8),(1,2),4	3518624												3-5	230	4.0	1-3	100	1.0	1-5	280	5.0
201248112908	ダ	右	1400	曇	稍重	15:10	サラC7組		2012-11-29	18	名古屋	4	(定量)		3	2640	6	3.0	340	5.0	6.0	100	1.0	3-6	750	2	3=>6	1810	7.0	1-3-6	5210	8.0	3=>6=>1	32550	46.0		3,5,6,9,(1,7),2,(4,8)	3,5,6,(1,9),7,2,(4,8)	3,5,6,(1,9)-7,2,(4,8)			1.0	290	3.0	3-6	1090.0	4.0				3-6	340	3.0	1-3	1,610	11.0	1-6	490	6.0
201248112909	ダ	右	1600	曇	稍重	15:45	冬構賞		2012-11-29	18	名古屋	4	(定量)		5	530	4	5.0	170	2.0	1.0	190	3.0	1-5	560	2	5=>1	1140	5.0	1-5-7	4660	13.0	5=>1=>7	22840	63.0		56312874.0	56371284.0	51763824.0			7.0	740	6.0							1-5	350	6.0	5-7	1,540	13.0	1-7	1,720	14.0
201248112910	ダ	右	1600	曇	稍重	16:20	カーネリアンオープン 		2012-11-29	18	名古屋	4	(別定)		9	120	1	9.0	100	1.0	7.0	100	3.0	7-9	300	1	9=>7	320	1.0	6-7-9	380	1.0	9=>7=>6	930	1.0		957164823	9,(6,7),1,5,4,8,2,3	9,(6,7),(1,4),(2,8),3,5			6.0	100	2.0	7-8	260.0	1.0				7-9	150	1.0	6-9	170	2.0	6-7	410	7.0
201248113001	ダ	右	800	晴	稍重	11:30	サラ2歳6組		2012-11-30	18	名古屋	5	(定量)		2	260	2	2.0	110	2.0	8.0	110	1.0	2-8	140	1	2=>8	370	2.0	2-4-8	560	4.0	2=>8=>4	1270	6.0				2,8-4,5,1,6,7,3			4.0	180	5.0							2-8	100	1.0	2-4	480	9.0	4-8	320	8.0
201248113002	ダ	右	1400	晴	稍重	12:00	サラ2歳5組		2012-11-30	18	名古屋	5	(定量)		4	290	2	4.0	100	1.0	7.0	100	2.0	4-7	210	1	4=>7	380	1.0	4-6-7	390	3.0	4=>7=>6	1230	4.0		47862153	47826153	4,7-8,2,6,1,3,5			6.0	140	4.0							4-7	120	1.0	4-6	150	2.0	6-7	180	4.0
201248113003	ダ	右	1400	晴	稍重	12:30	サラC6組		2012-11-30	18	名古屋	5	(定量)		5	460	3	5.0	130	2.0	7.0	150	3.0	5-7	560	3	5=>7	1410	6.0	5-7-8	2030	7.0	5=>7=>8	7080	24.0		5,7,8,(3,4),6,1,2	57834612	57843621			8.0	260	5.0							5-7	230	3.0	5-8	770	8.0	7-8	640	6.0
201248113004	ダ	右	1400	晴	稍重	13:00	サラC5組		2012-11-30	18	名古屋	5	(定量)		5	100	1	5.0	100	1.0	3.0	110	2.0	3-5	140	1	5=>3	160	1.0	3-5-6	240	1.0	5=>3=>6	400	1.0		5,3,6,4,(2,7),8,1	53672481	5,3,4,6,2,7,1-8			6.0	130	4.0							3-5	110	1.0	5-6	160	3.0	3-6	200	4.0
201248113005	ダ	右	1400	晴	稍重	13:30	サラC4組		2012-11-30	18	名古屋	5	(定量)		7	130	1	7.0	100	1.0	3.0	100	2.0	3-7	230	1	7=>3	330	1.0	3-4-7	340	1.0	7=>3=>4	880	2.0		45728316	45728316	(4,5,7),8,2,3,1-6			4.0	110	3.0							3-7	160	2.0	4-7	230	3.0	3-4	310	6.0
201248113006	ダ	右	1400	晴	稍重	14:05	SundayBree		2012-11-30	18	名古屋	5	(定量)		1	140	1	1.0	100	1.0	7.0	120	2.0	1-7	300	1	1=>7	440	1.0	1-7-9	540	1.0	1=>7=>9	1210	1.0		176329584	1,7,(6,9),(2,3),5,8,4	179652384			9.0	150	4.0	1-7	360.0	2.0				1-7	190	1.0	1-9	240	3.0	7-9	260	4.0
201248113007	ダ	右	1400	晴	稍重	14:40	明日から開催!		2012-11-30	18	名古屋	5	(定量)		6	130	1	6.0	100	1.0	9.0	120	2.0	6-9	220	1	6=>9	340	1.0	1-6-9	1240	4.0	6=>9=>1	3280	10.0		96271534	9,6,7,(2,5),1,3,4	96125734			1.0	240	5.0							6-9	160	2.0	1-6	470	7.0	1-9	790	9.0
201248113008	ダ	右	1600	晴	稍重	15:15	風除賞		2012-11-30	18	名古屋	5	(定量)		7	150	1	7.0	110	1.0	1.0	270	7.0	1-7	900	3	7=>1	1260	4.0	1-6-7	3410	13.0	7=>1=>6	7970	25.0		1,4,7,(6,10),(3,9),5,2,8	14710639528	14763109528			6.0	210	4.0	1-7	980.0	3.0				1-7	330	3.0	6-7	350	4.0	1-6	1,110	15.0
201248113009	ダ	右	1400	晴	稍重	15:45	柿落葉賞		2012-11-30	18	名古屋	5	(定量)		4	320	2	4.0	150	2.0	7.0	370	7.0	4-7	2320	11	4=>7	4550	20.0	4-7-8	2290	8.0	4=>7=>8	12450	38.0		47812936510.0	47819236510.0	47819326510.0			8.0	120	1.0	4-7	360.0	1.0				4-7	1,020	14.0	4-8	210	1.0	7-8	870	12.0
201248113010	ダ	右	1400	晴	稍重	16:20	ひなぎく特別 		2012-11-30	18	名古屋	5	(定量)		3	110	1	3.0	100	1.0	1.0	150	3.0	1-3	480	2	3=>1	540	2.0	1-3-5	2670	8.0	3=>1=>5	5360	15.0		31069142587	3,(6,10),1,4,9,5,2,8,7	3,1,6,4,2,9,5,10,8-7			5.0	370	7.0	1-3	520.0	2.0				1-3	210	2.0	3-5	490	7.0	1-5	1,340	14.0
201248120301	ダ	右	800	晴	稍重	11:30	サラC29組		2012-12-3	19	名古屋	1	(定量)		3	110	1	3.0	120	1.0	7.0	180	3.0	3-7	400	3	3=>7	380	2.0	2-3-7	540	3.0	3=>7=>2	1020	5.0				3,7,2,1,6,5-4												3-7	130	1.0	2-3	170	4.0	2-7	490	6.0
201248120302	ダ	右	1400	晴	稍重	12:00	サラC28組		2012-12-3	19	名古屋	1	(定量)		4	660	3	4.0	210	4.0	5.0	140	1.0	4-5	270	2	4=>5	840	4.0	3-4-5	740	2.0	4=>5=>3	3600	14.0		7,3,(1,5),4,6,2	7354162	7354261												4-5	150	2.0	3-4	460	7.0	3-5	130	1.0
201248120303	ダ	右	1400	晴	稍重	12:30	サラC27組		2012-12-3	19	名古屋	1	(定量)		1	1350	3	1.0	140	2.0	4.0	150	3.0	1-4	1220	5	1=>4	2820	9.0	1-2-4	1660	6.0	1=>4=>2	10250	31.0		12384657	12348567	(1,4),2,3,8,5,6,7			2.0	240	4.0							1-4	460	5.0	1-2	950	10.0	2-4	320	4.0
201248120304	ダ	右	1400	晴	稍重	13:00	サラC26組		2012-12-3	19	名古屋	1	(定量)		3	200	1	3.0	210	4.0	6.0	110	1.0	3-6	520	1	3=>6	920	2.0	2-3-6	600	1.0	3=>6=>2	2720	4.0		3,9,4,6,1,7,8,2-5	3,9,4,6,1,8,7,2-5	3-6,9,4,7,1,2,8-5			2.0	120	3.0	3-6	470.0	1.0				3-6	270	3.0	2-3	390	6.0	2-6	240	2.0
201248120305	ダ	右	1400	晴	稍重	13:30	サラC25組		2012-12-3	19	名古屋	1	(定量)		3	210	2	3.0	120	2.0	4.0	100	1.0	3-4	190	1	3=>4	290	2.0	1-3-4	5060	11.0	3=>4=>1	19380	34.0		4673512	4,3,6,7,5-1,2	4,3,(5,6,7),1-2												3-4	120	1.0	1-3	4,510	17.0	1-4	4,060	16.0
201248120306	ダ	右	1400	晴	稍重	14:00	サラC24組		2012-12-3	19	名古屋	1	(定量)		6	200	2	6.0	100	1.0	5.0	100	2.0	5-6	140	1	6=>5	350	2.0	5-6-8	1630	5.0	6=>5=>8	4440	14.0		65418327.0	65843127.0	65831247.0			8.0	530	7.0							5-6	130	1.0	6-8	1,100	13.0	5-8	1,040	12.0
201248120307	ダ	右	1400	晴	稍重	14:30	サラC23組		2012-12-3	19	名古屋	1	(定量)		1	930	3	1.0	150	3.0	2.0	140	2.0	1-2	1050	4	1=>2	1350	6.0	1-2-4	3260	8.0	1=>2=>4	14500	39.0		1526847	1,5,2,6,8-4,7	1,2,5,6,4-8,7			4.0	250	5.0							1-2	300	4.0	1-4	1,030	9.0	2-4	920	8.0
201248120308	ダ	右	1600	晴	稍重	15:05	サラA5組		2012-12-3	19	名古屋	1	(定量)		4	160	1	4.0	100	1.0	2.0	110	4.0	2-4	680	4	4=>2	1140	6.0	2-4-8	330	2.0	4=>2=>8	1790	7.0		24718356.0	24871356.0	24817356.0			8.0	100	2.0							2-4	190	4.0	4-8	120	1.0	2-8	230	5.0
201248120309	ダ	右	1600	晴	稍重	15:45	初霜特別 		2012-12-3	19	名古屋	1	(定量)		5	170	1	5.0	100	1.0	7.0	150	4.0	5-7	500	2	5=>7	640	3.0	1-5-7	470	3.0	5=>7=>1	1390	4.0		12587364	1,2,5,7,8,3-6-4	1,5,2,7,8,3,6-4			1.0	130	3.0							5-7	140	1.0	1-5	150	2.0	1-7	330	7.0
201248120310	ダ	右	1400	晴	稍重	16:20	オリオン座特別 		2012-12-3	19	名古屋	1	(定量)		2	160	1	2.0	100	1.0	1.0	110	4.0	1-2	510	2	2=>1	780	3.0	1-2-7	170	1.0	2=>1=>7	1060	5.0		2,(1,3),5,7-6,8,4	2,7,1,3,5-6,8,4	2,7,1-3,5,6-8,4			7.0	100	2.0							1-2	150	3.0	2-7	100	1.0	1-7	140	2.0
201248120401	ダ	右	1400	曇	不良	11:30	サラC22組		2012-12-4	19	名古屋	2	(定量)		4	150	1	4.0	100	1.0	5.0	110	2.0	4-5	130	1	4=>5	260	1.0	2-4-5	2690	6.0	4=>5=>2	4420	13.0		2451376.0	2451376.0	4521376.0												4-5	100	1.0	2-4	560	7.0	2-5	1,380	10.0
201248120402	ダ	右	1400	曇	不良	12:00	サラC21組		2012-12-4	19	名古屋	2	(定量)		4	110	1	4.0	100	1.0	3.0	100	2.0	3-4	150	1	4=>3	240	1.0	3-4-8	800	2.0	4=>3=>8	1480	6.0		8,5,3,4-1,6,7-2	8,5,3,4,1,6,7-2	(3,5,8),4-1,6,7-2			8.0	160	4.0							3-4	100	1.0	4-8	130	2.0	3-8	320	6.0
201248120403	ダ	右	1400	曇	不良	12:30	サラC20組		2012-12-4	19	名古屋	2	(定量)		3	350	3	3.0	180	3.0	1.0	120	2.0	1-3	510	3	3=>1	1040	6.0	1-2-3	1020	4.0	3=>1=>2	3540	14.0		3,8,2,1-6,5,7,4	3,1,2,8-6,5,7,4	3,1,2,8,5,7,6-4			2.0	210	4.0							1-3	240	3.0	2-3	280	4.0	1-2	330	6.0
201248120404	ダ	右	800	曇	不良	13:00	サラC19組		2012-12-4	19	名古屋	2	(定量)		4	220	2	4.0	210	4.0	7.0	120	1.0	4-7	550	3	4=>7	1000	5.0	1-4-7	140	1.0	4=>7=>1	1560	6.0				4,7,1,(3,6),5,2												4-7	100	2.0	1-4	110	3.0	1-7	100	1.0
201248120405	ダ	右	1400	晴	重	13:30	サラC18組		2012-12-4	19	名古屋	2	(定量)		4	600	3	4.0	110	3.0	6.0	100	2.0	4-6	250	1	4=>6	790	4.0	4-6-8	280	1.0	4=>6=>8	1980	6.0		4,5,8,6,1-7-2,3	4,5,(6,8)-1-7-2,3	4,6,8,5-1,2,7-3			8.0	100	1.0							4-6	100	1.0	4-8	220	4.0	6-8	160	2.0
201248120406	ダ	右	1400	晴	重	14:00	サラC17組		2012-12-4	19	名古屋	2	(定量)		1	170	1	1.0	100	1.0	3.0	100	2.0	1-3	220	1	1=>3	260	1.0	1-3-7	360	2.0	1=>3=>7	840	3.0		1,4,(3,7)-2-8,6,5	1,3,4,7-2-6,8,5	1,3-7-4,2-8,6,5			7.0	120	4.0							1-3	150	1.0	1-7	220	5.0	3-7	400	7.0
201248120407	ダ	右	1600	晴	重	14:30	サラB4組		2012-12-4	19	名古屋	2	(定量)		6	140	1	6.0	100	1.0	3.0	100	2.0	3-6	150	1	6=>3	160	1.0	3-6-7	270	2.0	6=>3=>7	420	2.0		3671245	3671245	3,6,7,1-2,4,5												3-6	100	1.0	6-7	140	2.0	3-7	250	5.0
201248120408	ダ	右	1400	晴	重	15:05	枇杷の花賞		2012-12-4	19	名古屋	2	(定量)		7	360	3	7.0	100	3.0	3.0	100	1.0	3-7	460	3	7=>3	1120	6.0	3-5-7	170	1.0	7=>3=>5	1570	6.0		3,5,7,6,4,2,8-1	3,5,7,6,4,2,8-1	3,7,5,(2,4),6,1,8			5.0	100	2.0							3-7	180	3.0	5-7	120	2.0	3-5	120	1.0
201248120409	ダ	右	1600	晴	重	15:40	シクラメン特別 		2012-12-4	19	名古屋	2	(定量)		4	180	1	4.0	100	1.0	6.0	100	2.0	4-6	150	1	4=>6	280	1.0	4-6-7	200	1.0	4=>6=>7	500	1.0		4,6,3,5,7,(2,9),1,8	4,6,(3,7),9,2,5,1,8	467321598			7.0	130	4.0	4-6	150.0	1.0				4-6	110	1.0	4-7	140	2.0	6-7	150	3.0
201248120501	ダ	右	800	晴	重	11:30	サラC16組		2012-12-5	19	名古屋	3	(定量)		2	160	1	2.0	120	2.0	1.0	100	1.0	1-2	160	1	2=>1	230	1.0	1-2-4	360	2.0	2=>1=>4	530	1.0				214736.0												1-2	120	1.0	2-4	250	4.0	1-4	310	6.0
201248120502	ダ	右	1400	晴	重	12:00	サラC15組		2012-12-5	19	名古屋	3	(定量)		5	120	1	5.0	120	2.0	7.0	180	3.0	5-7	260	2	5=>7	410	2.0	5-6-7	1650	4.0	5=>7=>6	3040	9.0		5,7,(4,6),(2,3),1	5764321	5,7,6,4-2,3,1												5-7	170	3.0	5-6	1,060	4.0	6-7	1,630	7.0
201248120503	ダ	右	1400	晴	重	12:30	サラC14組		2012-12-5	19	名古屋	3	(定量)		2	630	4	2.0	190	4.0	6.0	120	3.0	2-6	1330	6	2=>6	2820	11.0	1-2-6	440	3.0	2=>6=>1	4210	15.0		23618754	26318754	2,6,1,8,3,7,5-4			1.0	110	1.0							2-6	300	6.0	1-2	150	1.0	1-6	190	4.0
201248120504	ダ	右	1400	晴	重	13:00	2歳特別 		2012-12-5	19	名古屋	3	(定量)		8	110	1	8.0	100	1.0	1.0	130	2.0	1-8	490	3	8=>1	410	2.0	1-6-8	370	2.0	8=>1=>6	1100	3.0		68713524	68713524	(6,8),1,7,3,5,2,4			6.0	160	4.0							1-8	170	3.0	6-8	120	1.0	1-6	240	4.0
201248120505	ダ	右	1400	晴	重	13:30	サラC13組		2012-12-5	19	名古屋	3	(定量)		5	110	1	5.0	100	1.0	4.0	100	3.0	4-5	270	2	5=>4	290	2.0	1-4-5	120	1.0	5=>4=>1	360	2.0		15432867	15482376	1,5,4-3,8,2,7,6			1.0	100	2.0							4-5	120	2.0	1-5	100	1.0	1-4	150	3.0
201248120506	ダ	右	1400	晴	重	14:00	サラC12組		2012-12-5	19	名古屋	3	(定量)		5	140	1	5.0	110	1.0	8.0	190	6.0	5-8	1040	4	5=>8	1220	5.0	1-5-8	530	3.0	5=>8=>1	2140	8.0		25147386.0	25148736.0	51824376.0			1.0	110	2.0							5-8	360	6.0	1-5	140	1.0	1-8	510	8.0
201248120601	ダ	右	1400	晴	重	11:30	サラ2歳4組		2012-12-6	19	名古屋	4	(定量)		2	180	1	2.0	130	2.0	3.0	180	3.0	2-3	220	2	2=>3	430	2.0	2-3-5	120	1.0	2=>3=>5	400	2.0		23514	2,3,5-1,4	2,3,5-1,4												2-3	100	2.0	2-5	100	1.0	3-5	100	3.0
201248120602	ダ	右	1400	晴	重	12:05	サラ2歳3組		2012-12-6	19	名古屋	4	(定量)		1	240	2	1.0	130	2.0	5.0	100	1.0	1-5	220	2	1=>5	660	3.0	1-3-5	150	1.0	1=>5=>3	1090	3.0		13524.0	13524.0	13524.0												1-5	140	3.0	1-3	170	5.0	3-5	120	1.0
201248120603	ダ	右	1400	晴	重	12:35	2歳牝馬		2012-12-6	19	名古屋	4	牝(定量)		8	1140	6	8.0	510	8.0	3.0	210	4.0	3-8	3770	18	8=>3	9250	37.0	3-5-8	10470	38.0	8=>3=>5	91230	262.0		8,3,9,4,(2,5,7),6,1	839456721	834591672			5.0	210	3.0	3-8	1650.0	9.0				3-8	1,990	18.0	5-8	2,330	21.0	3-5	440	6.0
201248120604	ダ	右	800	晴	重	13:05	サラC10組		2012-12-6	19	名古屋	4	(定量)		8	240	2	8.0	120	2.0	3.0	110	1.0	3-8	130	1	8=>3	350	2.0	3-4-8	160	1.0	8=>3=>4	580	2.0				83467215.0			4.0	130	3.0							3-8	100	1.0	4-8	110	2.0	3-4	140	3.0
